Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
M9w,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,9-6
M10e,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,11-4
M10w,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,8-7
M11e,Hirosegawa,Araiso,Miyagi,28.02.1919,180 cm 105 kg,9-6
M11w,Dewaminato,Dewanoumi,Aomori,14.04.1923,177 cm 98 kg,8-7
M12e,Futaseyama,Asahiyama,Osaka,07.08.1921,169 cm 108 kg,5-10
M12w,Annenyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,8-7
M13e,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,8-7
M13w,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,6-9
M14e,Daitenryu,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,11-4
M14w,Hiodoshi,Nishikijima,Akita,22.08.1922,179 cm 120 kg,2-6-7
M15e,Toyonobori,Tatsunami,Fukuoka,21.03.1931,173 cm 105 kg,6-9
M15w,Tsunenoyama,Dewanoumi,Okayama,09.02.1925,175 cm 98 kg,7-8
M16e,Nanatsuumi,Tatsunami,Ibaraki,08.10.1927,188 cm 109 kg,3-5-7
M16w,Terunobori,Takashima,Hokkaido,26.01.1922,177 cm 104 kg,10-5
M17e,Kiyoenami,Tatsunami,Ishikawa,24.06.1923,175 cm 118 kg,7-8
M17w,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,7-8
M18e,Yoshiiyama,Dewanoumi,Fukuoka,13.03.1924,182 cm 92 kg,8-7
M18w,Bishuyama,Araiso,Hiroshima,04.11.1919,167 cm 128 kg,3-12
M19e,Kaminishiki,Takashima,Aomori,28.08.1925,180 cm 96 kg,9-6
M19w,Dewanohana,Dewanoumi,Aomori,01.11.1928,176 cm 94 kg,7-8
M20e,Kiryugawa,Tokitsukaze,Aomori,02.12.1923,177 cm 73 kg,6-9
M20w,Masumiyama,Mihogaseki,Wakayama,17.01.1922,182 cm 99 kg,5-10
Y1e,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,4-3-8
Y1w,Kagamisato,Tokitsukaze,Aomori,30.04.1923,174 cm 162 kg,14-1 Y
Y2eHD,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,10-4-1d
Y2wHD,Yoshibayama,Takashima,Hokkaido,03.04.1920,179 cm 143 kg,9-6
O1e,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,11-4
S1e,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,13-2 JS
S1w,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,10-4-1d G
S2eHD,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,0-0-15
S2wHD,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,11-4
K1e,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,6-9
K1w,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,9-6
M1e,Hajimayama,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,8-7
M1w,Annenyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,6-9
M2e,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,5-10
M2w,Kotogahama,Nishonoseki,Kagawa,10.10.1927,177 cm 117 kg,5-10
M3e,Dewaminato,Dewanoumi,Aomori,14.04.1923,177 cm 98 kg,4-11
M3w,Wakanoumi,Hanakago,Akita,02.02.1931,169 cm 114 kg,4-11
M4e,Onobori,Kasugayama,Nagano,01.08.1925,185 cm 116 kg,4-11
M4w,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,1-14
M5e,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,5-10
M5w,Tochihikari,Kasugano,Kumamoto,29.08.1933,176 cm 128 kg,8-7
M6e,Naruyama,Onogawa,Hyogo,27.11.1931,176 cm 110 kg,10-5
M6w,Tamanoumi,Nishonoseki,Oita,02.01.1923,181 cm 120 kg,8-7
M7e,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,6-9
M7w,Miyanishiki,Takasago,Iwate,30.05.1927,171 cm 119 kg,3-12
M8e,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,12-3 K
M8w,Tsunenoyama,Dewanoumi,Okayama,09.02.1925,175 cm 98 kg,6-9
M9e,Futatsuryu,Tokitsukaze,Hokkaido,03.03.1930,185 cm 108 kg,10-5
M9w,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,6-9
M10e,Shimanishiki,Takasago,Osaka,26.09.1928,174 cm 135 kg,4-11
M10w,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,6-9
M11e,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,10-5
M11w,Wakasegawa,Araiso,Hyogo,20.02.1920,176 cm 110 kg,9-6
M12e,Orochigata,Nishikijima,Akita,20.05.1919,179 cm 120 kg,9-6
M12w,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,10-5
M13e,Futaseyama,Asahiyama,Osaka,07.08.1921,169 cm 108 kg,8-7
M13w,Kaminishiki,Takashima,Aomori,28.08.1925,180 cm 96 kg,4-11
M14e,Sakurakuni,Araiso,Hokkaido,08.06.1926,171 cm 92 kg,8-7
M14w,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,7-8
M15e,Daitenryu,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,7-8
M15w,Izuminada,Tokitsukaze,Osaka,30.09.1928,176 cm 103 kg,10-5
M16e,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,6-9
M16w,Hakuryuyama,Araiso,Akita,10.03.1926,176 cm 109 kg,6-9
M17e,Maenoyama,Takasago,Ehime,02.07.1931,176 cm 102 kg,4-11
M17w,Kiyoenami,Tatsunami,Ishikawa,24.06.1923,175 cm 118 kg,10-5
M18e,Yoshiiyama,Dewanoumi,Fukuoka,13.03.1924,182 cm 92 kg,8-7
M18w,Tatekabuto,Nakamura,Ehime,27.10.1924,170 cm 140 kg,6-9
M19e,Yoshinomine,Takashima,Aomori,07.07.1931,173 cm 96 kg,8-7
M19w,Hoshikabuto,Izutsu,Chiba,20.02.1926,171 cm 107 kg,8-7
M20e,Dewanohana,Dewanoumi,Aomori,01.11.1928,176 cm 94 kg,8-7
M20w,Hiranoto,Dewanoumi,Nagasaki,10.12.1921,174 cm 97 kg,5-10
M21w,Wakahaguro,Tatsunami,Kanagawa,25.11.1934,176 cm 150 kg,11-4
Y1e,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,0-0-15
Y1w,Kagamisato,Tokitsukaze,Aomori,30.04.1923,174 cm 162 kg,14-1 Y
Y2eHD,Yoshibayama,Takashima,Hokkaido,03.04.1920,179 cm 143 kg,12-3 J
Y2wHD,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,11-4
O1e,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,12-2-1 J
O1w,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,7-8
O2eHD,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,9-6
S1e,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,8-7
S1w,Kotogahama,Nishonoseki,Kagawa,10.10.1927,177 cm 117 kg,7-8
K1e,Tamanoumi,Nishonoseki,Oita,02.01.1923,181 cm 120 kg,9-6 S
K1w,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,8-7
M1e,Wakahaguro,Tatsunami,Kanagawa,25.11.1934,176 cm 150 kg,9-6 G
M1w,Hajimayama,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,0-0-15
M2e,Naruyama,Onogawa,Hyogo,27.11.1931,176 cm 110 kg,4-11
M2w,Futatsuryu,Tokitsukaze,Hokkaido,03.03.1930,185 cm 108 kg,7-8
M3e,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,5-10
M3w,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,3-12
M4e,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,5-10
M4w,Annenyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,5-10
M5e,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,5-10
M5w,Tochihikari,Kasugano,Kumamoto,29.08.1933,176 cm 128 kg,6-9
M6e,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,4-11
M6w,Dewaminato,Dewanoumi,Aomori,14.04.1923,177 cm 98 kg,6-9
M7e,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,10-5
M7w,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,12-3 J
M8e,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,5-10
M8w,Daitenryu,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,9-6
M9e,Miyanishiki,Takasago,Iwate,30.05.1927,171 cm 119 kg,6-9
M9w,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,9-6
M10e,Yoshinomine,Takashima,Aomori,07.07.1931,173 cm 96 kg,8-7
M10w,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,10-5 K
M11e,Kaminishiki,Takashima,Aomori,28.08.1925,180 cm 96 kg,3-12
M11w,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,8-7
M12e,Orochigata,Nishikijima,Akita,20.05.1919,179 cm 120 kg,4-11
M12w,Shimanishiki,Takasago,Osaka,26.09.1928,174 cm 135 kg,8-7
M13e,Hoshikabuto,Izutsu,Chiba,20.02.1926,171 cm 107 kg,7-8
M13w,Yoshiiyama,Dewanoumi,Fukuoka,13.03.1924,182 cm 92 kg,3-12
M14e,Iwakaze,Wakamatsu,Tokyo,22.01.1934,174 cm 117 kg,9-6
M14w,Osegawa,Araiso,Aomori,01.02.1927,179 cm 115 kg,9-6
M15e,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,8-7
M15w,Wakanoumi,Hanakago,Akita,02.02.1931,169 cm 114 kg,10-5
M16e,Izuminada,Tokitsukaze,Osaka,30.09.1928,176 cm 103 kg,6-9
M16w,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,11-4
M17e,Dewanohana,Dewanoumi,Aomori,01.11.1928,176 cm 94 kg,9-6
M17w,Wakasegawa,Araiso,Hyogo,20.02.1920,176 cm 110 kg,9-6
M18e,Fukunoumi,Asahiyama,Fukui,28.04.1930,175 cm 108 kg,8-7
M18w,Hirosegawa,Araiso,Miyagi,28.02.1919,180 cm 105 kg,3-12
M19e,Yasome,Kasugano,Tochigi,01.07.1929,172 cm 93 kg,6-9
M19w,Hiodoshi,Nishikijima,Akita,22.08.1922,179 cm 120 kg,6-9
M20e,Hirakagawa,Tatsunami,Akita,31.03.1924,179 cm 100 kg,7-8
M20w,Tokinishiki,Tokitsukaze,Fukuoka,13.02.1931,193 cm 117 kg,9-6
M21e,Onoura,Hanakago,Akita,21.10.1925,171 cm 99 kg,8-7
M21w,Kiyoenami,Tatsunami,Ishikawa,24.06.1923,175 cm 118 kg,8-7
M22e,Tsunenoyama,Dewanoumi,Okayama,09.02.1925,175 cm 98 kg,5-10
M22w,Kiunzan,Oitekaze,Niigata,02.01.1932,180 cm 81 kg,8-7
Y1e,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,13-2 Y
Y1w,Kagamisato,Tokitsukaze,Aomori,30.04.1923,174 cm 162 kg,8-7
Y2eHD,Yoshibayama,Takashima,Hokkaido,03.04.1920,179 cm 143 kg,9-6
Y2wHD,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,5-8-2
O1e,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,11-4
O1w,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,11-4
O2eHD,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,6-9
S1e,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,9-6
S1w,Annenyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,9-6
S2wHD,Kotogahama,Nishonoseki,Kagawa,10.10.1927,177 cm 117 kg,11-4 G
K1e,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,11-4 S
K1w,Wakahaguro,Tatsunami,Kanagawa,25.11.1934,176 cm 150 kg,8-7
M1e,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,6-9
M1w,Shimanishiki,Takasago,Osaka,26.09.1928,174 cm 135 kg,0-10-5
M2e,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,6-9
M2w,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,6-9
M3e,Tokinishiki,Tokitsukaze,Fukuoka,13.02.1931,193 cm 117 kg,6-9
M3w,Kaizan,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,4-11
M4e,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,6-9
M4w,Tamanoumi,Nishonoseki,Oita,02.01.1923,181 cm 120 kg,0-0-15
M5e,Fusanishiki,Wakamatsu,Chiba,03.01.1936,176 cm 118 kg,7-8
M5w,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,4-11
M6e,Tochihikari,Kasugano,Kumamoto,29.08.1933,176 cm 128 kg,9-6
M6w,Futatsuryu,Tokitsukaze,Hokkaido,03.03.1930,185 cm 108 kg,8-7
M7e,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,10-5
M7w,Araiwa,Hanakago,Akita,02.02.1931,169 cm 114 kg,11-4
M8e,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,8-7
M8w,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,3-12
M9e,Hoshikabuto,Izutsu,Chiba,20.02.1926,171 cm 107 kg,7-8
M9w,Hajimayama,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,10-5
M10e,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,6-9
M10w,Wakasegawa,Araiso,Hyogo,20.02.1920,176 cm 110 kg,12-3 JK
M11e,Naruyama,Onogawa,Hyogo,27.11.1931,176 cm 110 kg,9-6
M11w,Takanishiki,Takasago,Kumamoto,12.02.1934,168 cm 152 kg,7-8
M12e,Miyanishiki,Takasago,Iwate,30.05.1927,171 cm 119 kg,4-11
M12w,Osegawa,Araiso,Aomori,01.02.1927,179 cm 115 kg,10-5
M13e,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,9-6
M13w,Iwakaze,Wakamatsu,Tokyo,22.01.1934,174 cm 117 kg,8-7
M14e,Hirosegawa,Araiso,Miyagi,28.02.1919,180 cm 105 kg,6-9
M14w,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,9-6
M15e,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,8-7
M15w,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,10-5
M16e,Oikawa,Takasago,Iwate,11.01.1936,176 cm 120 kg,8-7
M16w,Onoura,Hanakago,Akita,21.10.1925,171 cm 99 kg,4-11
M17e,Izuminada,Tokitsukaze,Osaka,30.09.1928,176 cm 103 kg,4-6-5
M17w,Yasome,Kasugano,Tochigi,01.07.1929,172 cm 93 kg,5-10
M18e,Kiyoenami,Tatsunami,Ishikawa,24.06.1923,175 cm 118 kg,5-10
M18w,Fukunoumi,Asahiyama,Fukui,28.04.1930,175 cm 108 kg,8-7
M19e,Dewaminato,Dewanoumi,Aomori,14.04.1923,177 cm 98 kg,7-8
M19w,Hakuryuyama,Araiso,Akita,10.03.1926,176 cm 109 kg,7-8
M20e,Otayama,Takasago,Tokyo,03.05.1924,177 cm 120 kg,6-9
M20w,Ononishiki,Onogawa,Osaka,20.03.1922,176 cm 98 kg,8-7
M21e,Kiryugawa,Tokitsukaze,Aomori,02.12.1923,177 cm 73 kg,5-10
M21w,Kaminishiki,Takashima,Aomori,28.08.1925,180 cm 96 kg,7-8
M22e,Azumaumi,Araiso,Tokyo,14.03.1924,174 cm 166 kg,7-8
M22w,Yoshiiyama,Dewanoumi,Fukuoka,13.03.1924,182 cm 92 kg,5-10
M23e,Koinose,Asahiyama,Ehime,21.01.1930,170 cm 105 kg,8-7
M23w,Kamioiyama,Nishonoseki,Kagawa,24.05.1931,173 cm 90 kg,0-2-13
Y1e,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,14-1 Y
Y1w,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,6-5-4
Y2eHD,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,1-4-10
O1e,Kotogahama,Nishonoseki,Kagawa,10.10.1927,177 cm 117 kg,11-4
O1w,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,11-4
O2wHD,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,1-5-9
S1e,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,10-5 G
S1w,Annenyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,5-10
K1e,Tochihikari,Kasugano,Kumamoto,29.08.1933,176 cm 128 kg,4-11
K1w,Wakahaguro,Tatsunami,Kanagawa,25.11.1934,176 cm 150 kg,9-6
M1e,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,8-7
M1w,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,4-11
M2e,Tamanoumi,Nishonoseki,Oita,02.01.1923,181 cm 120 kg,10-5
M2w,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,7-8
M3e,Naruyama,Onogawa,Hyogo,27.11.1931,176 cm 110 kg,8-7
M3w,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,6-9
M4e,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,12-3 JS
M4w,Kaizan,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,4-11
M5e,Hajimayama,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,5-10
M5w,Fusanishiki,Wakamatsu,Chiba,03.01.1936,176 cm 118 kg,6-9
M6e,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,6-9
M6w,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,8-7
M7e,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,10-5
M7w,Tokinishiki,Tokitsukaze,Fukuoka,13.02.1931,193 cm 117 kg,6-9
M8e,Yoshinomine,Takashima,Aomori,07.07.1931,173 cm 96 kg,7-8
M8w,Futatsuryu,Tokitsukaze,Hokkaido,03.03.1930,185 cm 108 kg,8-7
M9e,Izuminada,Tokitsukaze,Osaka,30.09.1928,176 cm 103 kg,7-8
M9w,Wakanoumi,Hanakago,Akita,02.02.1931,169 cm 114 kg,9-6
M10e,Wakasegawa,Araiso,Hyogo,20.02.1920,176 cm 110 kg,9-6
M10w,Iwakaze,Wakamatsu,Tokyo,22.01.1934,174 cm 117 kg,9-6
M11e,Osegawa,Araiso,Aomori,01.02.1927,179 cm 115 kg,9-6
M11w,Hoshikabuto,Izutsu,Chiba,20.02.1926,171 cm 107 kg,4-11
M12e,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,3-9-3
M12w,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,11-4
M13e,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,8-6-1d
M13w,Kanenohana,Dewanoumi,Kanagawa,11.10.1936,181 cm 119 kg,7-8
M14e,Shimanishiki,Takasago,Osaka,26.09.1928,174 cm 135 kg,7-8
M14w,Oginohana,Dewanoumi,Saga,29.11.1935,174 cm 124 kg,8-7
M15e,Kiryugawa,Tokitsukaze,Aomori,02.12.1923,177 cm 73 kg,9-6
M15w,Hanenishiki,Takashima,Hyogo,17.10.1935,180 cm 135 kg,7-8
M16e,Miyanishiki,Takasago,Iwate,30.05.1927,171 cm 119 kg,8-7
M16w,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,7-7-1d
M17e,Oikawa,Takasago,Iwate,11.01.1936,176 cm 120 kg,8-7
M17w,Atagoyama,Takasago,Ehime,11.01.1936,177 cm 117 kg,7-8
M18e,Maenoyama,Takasago,Ehime,02.07.1931,176 cm 102 kg,3-12
M18w,Wakachichibu,Hanakago,Saitama,16.03.1939,175 cm 150 kg,12-3 JK
M19e,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,9-6
M19w,Amatsunada,Nishonoseki,Saga,02.08.1932,183 cm 100 kg,3-12
M20e,Togashi,Isenoumi,Yamagata,29.11.1938,188 cm 139 kg,9-6
M20w,Kiyoenami,Tatsunami,Ishikawa,24.06.1923,175 cm 118 kg,5-10
M21e,Tsunenishiki,Dewanoumi,Fukushima,31.05.1931,174 cm 108 kg,6-9
M21w,Toyonoumi,Tokitsukaze,Oita,28.03.1939,178 cm 83 kg,8-7
M22e,Yasome,Kasugano,Tochigi,01.07.1929,172 cm 93 kg,5-10
M22w,Koinose,Asahiyama,Ehime,21.01.1930,170 cm 105 kg,6-9
Y1e,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,12-3 J
Y1wYO,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,14-1 Y
Y2eHD,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,0-0-15
O1e,Kotogahama,Sadogatake,Kagawa,10.10.1927,177 cm 117 kg,0-6-9
S1e,Tochihikari,Kasugano,Kumamoto,29.08.1933,176 cm 128 kg,8-7
S1w,Fusanishiki,Wakamatsu,Chiba,03.01.1936,176 cm 118 kg,2-13
S2wHD,Wakahaguro,Tatsunami,Kanagawa,25.11.1934,176 cm 150 kg,12-3 JG
K1e,Kitabayama,Tokitsukaze,Hokkaido,17.05.1935,173 cm 119 kg,8-7
K1w,Annenyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,8-7
M1e,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,9-6 S
M1w,Iwakaze,Wakamatsu,Tokyo,22.01.1934,174 cm 117 kg,5-10
M2e,Tamahibiki,Nishonoseki,Oita,03.10.1935,178 cm 98 kg,6-9
M2w,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,10-5
M3e,Kashiwado,Isenoumi,Yamagata,29.11.1938,188 cm 139 kg,12-3 JK
M3w,Fujinishiki,Takasago,Yamanashi,18.03.1937,175 cm 136 kg,4-11
M4e,Wakachichibu,Hanakago,Saitama,16.03.1939,175 cm 150 kg,7-8
M4w,Naruyama,Onogawa,Hyogo,27.11.1931,176 cm 110 kg,6-9
M5e,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,6-9
M5w,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,6-9
M6e,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,7-8
M6w,Wakamisugi,Hanakago,Kagawa,24.09.1937,188 cm 133 kg,9-6
M7e,Izuminada,Tokitsukaze,Osaka,30.09.1928,176 cm 103 kg,5-10
M7w,Tamanoumi,Nishonoseki,Oita,02.01.1923,181 cm 120 kg,9-6
M8e,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,2-11-2
M8w,Aonosato,Tokitsukaze,Aomori,13.11.1935,182 cm 120 kg,8-7
M9e,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,9-6
M9w,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,7-8
M10e,Wakanoumi,Hanakago,Akita,02.02.1931,169 cm 114 kg,10-5
M10w,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,8-7
M11e,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,9-6
M11w,Wakasugiyama,Tokitsukaze,Fukuoka,24.01.1933,177 cm 120 kg,5-10
M12e,Oginohana,Dewanoumi,Saga,29.11.1935,174 cm 124 kg,9-6
M12w,Kaizan,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,9-6
M13e,Kanenohana,Dewanoumi,Kanagawa,11.10.1936,181 cm 119 kg,9-6
M13w,Oikawa,Takasago,Iwate,11.01.1936,176 cm 120 kg,7-8
M14e,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,7-8
M14w,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,7-8
M15e,Kiryugawa,Tokitsukaze,Aomori,02.12.1923,177 cm 73 kg,6-9
M15w,Atagoyama,Takasago,Ehime,11.01.1936,177 cm 117 kg,11-4
M16e,Futatsuryu,Tokitsukaze,Hokkaido,03.03.1930,185 cm 108 kg,2-13
M16w,Hoshikabuto,Izutsu,Chiba,20.02.1926,171 cm 107 kg,7-8
M17e,Fukudayama,Dewanoumi,Nagasaki,18.07.1931,181 cm 94 kg,7-8
M17w,Yoshinomine,Takashima,Aomori,07.07.1931,173 cm 96 kg,5-10
M18e,Tokinishiki,Tokitsukaze,Fukuoka,13.02.1931,193 cm 117 kg,0-0-15
M18w,Koinose,Asahiyama,Ehime,21.01.1930,170 cm 105 kg,6-9
M19e,Kiyonomori,Araiso,Akita,08.04.1935,183 cm 92 kg,7-8
Y1e,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,13-2 Y
Y1w,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,11-4
O1e,Kotogahama,Sadogatake,Kagawa,10.10.1927,177 cm 117 kg,6-9
O1w,Kashiwado,Isenoumi,Yamagata,29.11.1938,188 cm 139 kg,12-3 J
O2eHD,Wakahaguro,Tatsunami,Kanagawa,25.11.1934,176 cm 150 kg,8-7
S1e,Kitabayama,Tokitsukaze,Hokkaido,17.05.1935,173 cm 119 kg,11-4 K
S1w,Taiho,Nishonoseki,Hokkaido,29.05.1940,187 cm 121 kg,12-3 JG
S2wHD,Annenyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,8-7
K1e,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,4-11
K1w,Wakamisugi,Hanakago,Kagawa,24.09.1937,188 cm 133 kg,9-6
K2eHD,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,5-10
K2wHD,Iwakaze,Wakamatsu,Tokyo,22.01.1934,174 cm 117 kg,8-7
M1e,Tochihikari,Kasugano,Kumamoto,29.08.1933,176 cm 128 kg,6-9
M1w,Wakachichibu,Hanakago,Saitama,16.03.1939,175 cm 150 kg,4-11
M2e,Oginohana,Dewanoumi,Saga,29.11.1935,174 cm 124 kg,9-6 S
M2w,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,2-13
M3e,Wakanoumi,Hanakago,Akita,02.02.1931,169 cm 114 kg,9-6
M3w,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,6-9
