Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
M2e,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,8-7
M2w,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,7-8
M3e,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,4-11
M3w,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,1-5-9
M4e,Tamanoumi,Nishonoseki,Oita,02.01.1923,181 cm 120 kg,5-10
M4w,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,6-9
M5e,Hajimayama,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,9-6
M5w,Futatsuryu,Tokitsukaze,Hokkaido,03.03.1930,185 cm 108 kg,9-6
M6e,Wakasegawa,Araiso,Hyogo,20.02.1920,176 cm 110 kg,9-6 G
M6w,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,6-4-5
M7e,Orochigata,Nishikijima,Akita,20.05.1919,179 cm 120 kg,6-9
M7w,Kotonishiki,Nishonoseki,Kagawa,07.03.1922,177 cm 120 kg,1-10-4
M8e,Shimanishiki,Takasago,Osaka,26.09.1928,174 cm 135 kg,7-8
M8w,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,5-10
M9e,Naruyama,Onogawa,Hyogo,27.11.1931,176 cm 110 kg,11-4 J
M9w,Kotogahama,Nishonoseki,Kagawa,10.10.1927,177 cm 117 kg,9-6
M10e,Onobori,Tatsunami,Nagano,01.08.1925,185 cm 116 kg,8-7
M10w,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,7-8
M11e,Bishuyama,Araiso,Hiroshima,04.11.1919,167 cm 128 kg,7-8
M11w,Futaseyama,Asahiyama,Osaka,07.08.1921,169 cm 108 kg,11-4 J
M12e,Hirosegawa,Araiso,Miyagi,28.02.1919,180 cm 105 kg,6-9
M12w,Terunobori,Takashima,Hokkaido,26.01.1922,177 cm 104 kg,6-9
M13e,Hiodoshi,Nishikijima,Akita,22.08.1922,179 cm 120 kg,8-7
M13w,Tsunenoyama,Dewanoumi,Okayama,09.02.1925,175 cm 98 kg,7-8
M14e,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,7-8
M14w,Nayoroiwa,Tatsunami,Hokkaido,27.09.1914,173 cm 128 kg,9-6
M15e,Miyanishiki,Takasago,Iwate,30.05.1927,171 cm 119 kg,10-5
M15w,Nanatsuumi,Tatsunami,Ibaraki,08.10.1927,188 cm 109 kg,8-7
M16e,Dewaminato,Dewanoumi,Aomori,14.04.1923,177 cm 98 kg,8-7
M16w,Fukunosato,Miyagino,Fukuoka,03.12.1923,176 cm 85 kg,7-8
M17e,Azumaumi,Araiso,Tokyo,14.03.1924,174 cm 166 kg,3-12
M17w,Kiryugawa,Tokitsukaze,Aomori,02.12.1923,177 cm 73 kg,6-9
M18e,Dewanohana,Dewanoumi,Aomori,01.11.1928,176 cm 94 kg,4-11
M18w,Kaminishiki,Takashima,Aomori,28.08.1925,180 cm 96 kg,7-8
M19e,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,8-7
M19w,Kiyoenami,Tatsunami,Ishikawa,24.06.1923,175 cm 118 kg,9-6
M20e,Toyonobori,Tatsunami,Fukuoka,21.03.1931,173 cm 105 kg,9-6
M20w,Tatekabuto,Nakamura,Ehime,27.10.1924,170 cm 140 kg,5-10
M21e,Osegawa,Araiso,Aomori,01.02.1927,179 cm 115 kg,6-9
M21w,Yoshiiyama,Dewanoumi,Fukuoka,13.03.1924,182 cm 92 kg,6-9
M21eHD,Daitenryu,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,11-4 JK
Y1e,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,13-2 Y
Y1w,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,12-3
Y2w,Kagamisato,Tokitsukaze,Aomori,30.04.1923,174 cm 162 kg,4-5-6
Y3eHD,Yoshibayama,Takashima,Hokkaido,03.04.1920,179 cm 143 kg,3-2-10
O1e,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,3-7-5
S1e,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,13-2 DS
S1w,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,10-4-1d
S2wHD,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,11-4
K1e,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,5-10
K1w,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,8-7
M1e,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,10-5
M1w,Onobori,Tatsunami,Nagano,01.08.1925,185 cm 116 kg,2-13
M2e,Hajimayama,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,7-8
M2w,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,4-10-1d
M3e,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,8-7
M3w,Wakasegawa,Araiso,Hyogo,20.02.1920,176 cm 110 kg,4-11
M4e,Tamanoumi,Nishonoseki,Oita,02.01.1923,181 cm 120 kg,7-8
M4w,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,7-8
M5e,Naruyama,Onogawa,Hyogo,27.11.1931,176 cm 110 kg,6-9
M5w,Kotogahama,Nishonoseki,Kagawa,10.10.1927,177 cm 117 kg,10-5 G
M6e,Futatsuryu,Tokitsukaze,Hokkaido,03.03.1930,185 cm 108 kg,7-8
M6w,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,6-9
M7e,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,10-5
M7w,Miyanishiki,Takasago,Iwate,30.05.1927,171 cm 119 kg,4-11
M8e,Annenyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,9-6
M8w,Shimanishiki,Takasago,Osaka,26.09.1928,174 cm 135 kg,8-7
M9e,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,5-10
M9w,Daitenryu,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,6-9
M10e,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,4-11
M10w,Kotonishiki,Nishonoseki,Kagawa,07.03.1922,177 cm 120 kg,5-10
M11e,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,8-7
M11w,Kiyoenami,Tatsunami,Ishikawa,24.06.1923,175 cm 118 kg,7-8
M12e,Dewaminato,Dewanoumi,Aomori,14.04.1923,177 cm 98 kg,9-6
M12w,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,11-4
M13e,Futaseyama,Asahiyama,Osaka,07.08.1921,169 cm 108 kg,10-5
M13w,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,8-7
M14e,Tsunenoyama,Dewanoumi,Okayama,09.02.1925,175 cm 98 kg,5-10
M14w,Hirosegawa,Araiso,Miyagi,28.02.1919,180 cm 105 kg,5-10
M15e,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,10-5
M15w,Izuminada,Tokitsukaze,Osaka,30.09.1928,176 cm 103 kg,8-7
M16e,Kaminishiki,Takashima,Aomori,28.08.1925,180 cm 96 kg,6-9
M16w,Orochigata,Nishikijima,Akita,20.05.1919,179 cm 120 kg,10-5
M17e,Hiranoto,Dewanoumi,Nagasaki,10.12.1921,174 cm 97 kg,6-9
M17w,Wakanoumi,Hanakago,Akita,02.02.1931,169 cm 114 kg,11-4 K
M18e,Sakurakuni,Araiso,Hokkaido,08.06.1926,171 cm 92 kg,7-8
M18w,Hiodoshi,Nishikijima,Akita,22.08.1922,179 cm 120 kg,6-9
M19e,Wakahaguro,Tatsunami,Kanagawa,25.11.1934,176 cm 150 kg,7-8
M19w,Osegawa,Araiso,Aomori,01.02.1927,179 cm 115 kg,7-8
M20e,Yoshiiyama,Dewanoumi,Fukuoka,13.03.1924,182 cm 92 kg,5-10
M20w,Hideminato,Dewanoumi,Tokushima,05.05.1926,173 cm 105 kg,6-9
Y1e,Kagamisato,Tokitsukaze,Aomori,30.04.1923,174 cm 162 kg,8-7
Y1w,Yoshibayama,Takashima,Hokkaido,03.04.1920,179 cm 143 kg,11-4
Y2eHD,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,9-6
Y2wHD,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,8-7
O1e,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,12-3 D
O1w,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,10-5
O2eHD,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,9-6
S1e,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,12-3 YS
S1w,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,7-8
S2wHD,Hajimayama,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,7-8
K1e,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,8-7
K1w,Naruyama,Onogawa,Hyogo,27.11.1931,176 cm 110 kg,3-12
K2eHD,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,9-6 G
M1e,Kotogahama,Nishonoseki,Kagawa,10.10.1927,177 cm 117 kg,9-6
M1w,Wakasegawa,Araiso,Hyogo,20.02.1920,176 cm 110 kg,2-13
M2e,Dewaminato,Dewanoumi,Aomori,14.04.1923,177 cm 98 kg,8-7
M2w,Tochihikari,Kasugano,Kumamoto,29.08.1933,176 cm 128 kg,5-10
M3e,Wakanoumi,Hanakago,Akita,02.02.1931,169 cm 114 kg,5-10
M3w,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,8-7
M4e,Annenyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,7-8
M4w,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,6-9
M5e,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,7-8
M5w,Futatsuryu,Tokitsukaze,Hokkaido,03.03.1930,185 cm 108 kg,7-8
M6e,Tamanoumi,Nishonoseki,Oita,02.01.1923,181 cm 120 kg,10-5
M6w,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,5-10
M7e,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,8-7
M7w,Daitenryu,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,9-6
M8e,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,7-8
M8w,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,7-8
M9e,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,8-7
M9w,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,9-6
M10e,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,5-10
M10w,Miyanishiki,Takasago,Iwate,30.05.1927,171 cm 119 kg,7-8
M11e,Tsunenoyama,Dewanoumi,Okayama,09.02.1925,175 cm 98 kg,7-6-2
M11w,Shimanishiki,Takasago,Osaka,26.09.1928,174 cm 135 kg,8-7
M12e,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,8-7
M12w,Hakuryuyama,Araiso,Akita,10.03.1926,176 cm 109 kg,5-9-1
M13e,Izuminada,Tokitsukaze,Osaka,30.09.1928,176 cm 103 kg,9-6
M13w,Onobori,Kasugayama,Nagano,01.08.1925,185 cm 116 kg,4-11
M14e,Yoshinomine,Takashima,Aomori,07.07.1931,173 cm 96 kg,9-6
M14w,Futaseyama,Asahiyama,Osaka,07.08.1921,169 cm 108 kg,3-9-3
M15e,Wakahaguro,Tatsunami,Kanagawa,25.11.1934,176 cm 150 kg,12-3 DK
M15w,Orochigata,Nishikijima,Akita,20.05.1919,179 cm 120 kg,8-7
M16e,Hirosegawa,Araiso,Miyagi,28.02.1919,180 cm 105 kg,8-7
M16w,Kiyoenami,Tatsunami,Ishikawa,24.06.1923,175 cm 118 kg,9-6
M17e,Tokinishiki,Tokitsukaze,Fukuoka,13.02.1931,193 cm 117 kg,9-6
M17w,Kaminishiki,Takashima,Aomori,28.08.1925,180 cm 96 kg,10-5
M18e,Sakurakuni,Araiso,Hokkaido,08.06.1926,171 cm 92 kg,6-9
M18w,Hirakagawa,Tatsunami,Akita,31.03.1924,179 cm 100 kg,6-9
M19e,Dewanohana,Dewanoumi,Aomori,01.11.1928,176 cm 94 kg,7-8
M19w,Hideminato,Dewanoumi,Tokushima,05.05.1926,173 cm 105 kg,3-12
M20e,Kamioiyama,Nishonoseki,Kagawa,24.05.1931,173 cm 90 kg,5-10
M20w,Hiodoshi,Nishikijima,Akita,22.08.1922,179 cm 120 kg,8-7
M21e,Kiunzan,Oitekaze,Niigata,02.01.1932,180 cm 81 kg,6-9
M21w,Tatekabuto,Nakamura,Ehime,27.10.1924,170 cm 140 kg,4-11
M21wHD,Hoshikabuto,Izutsu,Chiba,20.02.1926,171 cm 107 kg,9-6
Y1e,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,10-5
Y1w,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,11-4
Y2eHD,Yoshibayama,Takashima,Hokkaido,03.04.1920,179 cm 143 kg,3-3-9
Y2wHD,Kagamisato,Tokitsukaze,Aomori,30.04.1923,174 cm 162 kg,11-4
O1e,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,10-5
O1w,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,9-6
S1e,Tamanoumi,Nishonoseki,Oita,02.01.1923,181 cm 120 kg,11-4 S
S1w,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,13-2 Y
S2eHD,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,5-10
K1e,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,3-12
K1w,Tochihikari,Kasugano,Kumamoto,29.08.1933,176 cm 128 kg,6-9
K2wHD,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,6-9
M1e,Naruyama,Onogawa,Hyogo,27.11.1931,176 cm 110 kg,7-8
M1w,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,3-12
M2e,Wakahaguro,Tatsunami,Kanagawa,25.11.1934,176 cm 150 kg,9-6
M2w,Shimanishiki,Takasago,Osaka,26.09.1928,174 cm 135 kg,3-12
M3e,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,5-10
M3w,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,9-6
M4e,Annenyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,9-6
M4w,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,6-9
M5e,Futatsuryu,Tokitsukaze,Hokkaido,03.03.1930,185 cm 108 kg,5-10
M5w,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,12-3 J
M6e,Daitenryu,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,5-10
M6w,Wakasegawa,Araiso,Hyogo,20.02.1920,176 cm 110 kg,6-9
M7e,Tokinishiki,Tokitsukaze,Fukuoka,13.02.1931,193 cm 117 kg,7-8
M7w,Araiwa,Hanakago,Akita,02.02.1931,169 cm 114 kg,5-7-3
M8e,Kotogahama,Nishonoseki,Kagawa,10.10.1927,177 cm 117 kg,12-3 JK
M8w,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,9-6
M9e,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,8-7
M9w,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,4-5-6
M10e,Dewaminato,Dewanoumi,Aomori,14.04.1923,177 cm 98 kg,8-7
M10w,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,7-8
M11e,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,12-3 JG
M11w,Hoshikabuto,Izutsu,Chiba,20.02.1926,171 cm 107 kg,10-5
M12e,Yoshiiyama,Dewanoumi,Fukuoka,13.03.1924,182 cm 92 kg,2-7-6
M12w,Miyanishiki,Takasago,Iwate,30.05.1927,171 cm 119 kg,7-8
M13e,Yoshinomine,Takashima,Aomori,07.07.1931,173 cm 96 kg,4-11
M13w,Hajimayama,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,8-7
M14e,Iwakaze,Wakamatsu,Tokyo,22.01.1934,174 cm 117 kg,11-4
M14w,Osegawa,Araiso,Aomori,01.02.1927,179 cm 115 kg,9-6
M15e,Hirakagawa,Tatsunami,Akita,31.03.1924,179 cm 100 kg,6-4-5
M15w,Kamioiyama,Nishonoseki,Kagawa,24.05.1931,173 cm 90 kg,5-10
M16e,Yasome,Kasugano,Tochigi,01.07.1929,172 cm 93 kg,7-8
M16w,Kiyoenami,Tatsunami,Ishikawa,24.06.1923,175 cm 118 kg,6-9
M17e,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,8-7
M17w,Atagoyama,Takasago,Ehime,11.01.1936,177 cm 117 kg,4-11
M18e,Kaminishiki,Takashima,Aomori,28.08.1925,180 cm 96 kg,6-9
M18w,Onoura,Hanakago,Akita,21.10.1925,171 cm 99 kg,7-8
M19e,Takanishiki,Takasago,Kumamoto,12.02.1934,168 cm 152 kg,8-7
M19w,Izuminada,Tokitsukaze,Osaka,30.09.1928,176 cm 103 kg,7-8
M20e,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,8-7
M20w,Fukunoumi,Asahiyama,Fukui,28.04.1930,175 cm 108 kg,7-8
M21e,Kiunzan,Oitekaze,Niigata,02.01.1932,180 cm 81 kg,6-9
M21w,Orochigata,Nishikijima,Akita,20.05.1919,179 cm 120 kg,7-8
M22e,Azumaumi,Araiso,Tokyo,14.03.1924,174 cm 166 kg,8-7
M22w,Hirosegawa,Araiso,Miyagi,28.02.1919,180 cm 105 kg,9-6
M23e,Ononishiki,Onogawa,Osaka,20.03.1922,176 cm 98 kg,5-10
M23w,Dewanohana,Dewanoumi,Aomori,01.11.1928,176 cm 94 kg,0-0-15
Y1e,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,12-3
Y1w,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,11-4
Y2eHD,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,12-3
O1e,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,13-2 Y
O1w,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,6-9
S1e,Kotogahama,Nishonoseki,Kagawa,10.10.1927,177 cm 117 kg,13-2 DGS
S1w,Wakahaguro,Tatsunami,Kanagawa,25.11.1934,176 cm 150 kg,6-9
K1e,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,10-5 K
K1w,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,6-9
K2wHD,Tokinishiki,Tokitsukaze,Fukuoka,13.02.1931,193 cm 117 kg,4-11
M1e,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,5-10
M1w,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,4-11
M2e,Tochihikari,Kasugano,Kumamoto,29.08.1933,176 cm 128 kg,8-7
M2w,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,6-9
M3e,Tamanoumi,Nishonoseki,Oita,02.01.1923,181 cm 120 kg,6-9
M3w,Wakasegawa,Araiso,Hyogo,20.02.1920,176 cm 110 kg,3-12
M4e,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,9-6
M4w,Futatsuryu,Tokitsukaze,Hokkaido,03.03.1930,185 cm 108 kg,4-11
M5e,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,8-7
M5w,Annenyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,10-5
M6e,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,9-6
M6w,Araiwa,Hanakago,Akita,02.02.1931,169 cm 114 kg,6-9
M7e,Hajimayama,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,7-8
M7w,Iwakaze,Wakamatsu,Tokyo,22.01.1934,174 cm 117 kg,4-11
M8e,Kaizan,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,11-4
M8w,Osegawa,Araiso,Aomori,01.02.1927,179 cm 115 kg,7-8
M9e,Fusanishiki,Wakamatsu,Chiba,03.01.1936,176 cm 118 kg,11-4
M9w,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,5-10
M10e,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,9-6
M10w,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,9-6
M11e,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,0-0-15
M11w,Shimanishiki,Takasago,Osaka,26.09.1928,174 cm 135 kg,8-7
M12e,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,8-7
M12w,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,4-11
M13e,Hoshikabuto,Izutsu,Chiba,20.02.1926,171 cm 107 kg,5-10
M13w,Naruyama,Onogawa,Hyogo,27.11.1931,176 cm 110 kg,9-6
M14e,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,10-5
M14w,Hirosegawa,Araiso,Miyagi,28.02.1919,180 cm 105 kg,2-4-9
M15e,Oikawa,Takasago,Iwate,11.01.1936,176 cm 120 kg,7-8
M15w,Yoshinomine,Takashima,Aomori,07.07.1931,173 cm 96 kg,7-8
M16e,Tsunenishiki,Dewanoumi,Fukushima,31.05.1931,174 cm 108 kg,6-9
M16w,Izuminada,Tokitsukaze,Osaka,30.09.1928,176 cm 103 kg,8-7
M17e,Yasome,Kasugano,Tochigi,01.07.1929,172 cm 93 kg,6-9
M17w,Takanishiki,Takasago,Kumamoto,12.02.1934,168 cm 152 kg,6-9
M18e,Maenoyama,Takasago,Ehime,02.07.1931,176 cm 102 kg,8-7
M18w,Miyanishiki,Takasago,Iwate,30.05.1927,171 cm 119 kg,9-6
M19e,Fukunoumi,Asahiyama,Fukui,28.04.1930,175 cm 108 kg,5-10
M19w,Kiryugawa,Tokitsukaze,Aomori,02.12.1923,177 cm 73 kg,7-8
M20e,Koinose,Asahiyama,Ehime,21.01.1930,170 cm 105 kg,9-6
M20w,Atagoyama,Takasago,Ehime,11.01.1936,177 cm 117 kg,8-7
M21e,Oginohana,Dewanoumi,Saga,29.11.1935,174 cm 124 kg,8-7
M21w,Hiodoshi,Nishikijima,Akita,22.08.1922,179 cm 120 kg,1-3-11
M22e,Ononishiki,Onogawa,Osaka,20.03.1922,176 cm 98 kg,6-9
M22w,Kanenohana,Dewanoumi,Kanagawa,11.10.1936,181 cm 119 kg,5-10
Y1e,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,12-3
Y1w,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,14-1 Y
O1e,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,13-2 J
O1w,Kotogahama,Sadogatake,Kagawa,10.10.1927,177 cm 117 kg,11-4
S1e,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,3-12
S1w,Tamanoumi,Nishonoseki,Oita,02.01.1923,181 cm 120 kg,4-9-2
S2eHD,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,7-8
K1e,Wakahaguro,Tatsunami,Kanagawa,25.11.1934,176 cm 150 kg,10-5
K1w,Wakachichibu,Hanakago,Saitama,16.03.1939,175 cm 150 kg,2-13
K2wHD,Tochihikari,Kasugano,Kumamoto,29.08.1933,176 cm 128 kg,9-6
M1e,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,7-8
M1w,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,8-7 S
M2e,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,6-9
M2w,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,9-6
M3e,Wakanoumi,Hanakago,Akita,02.02.1931,169 cm 114 kg,7-6-2
M3w,Annenyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,6-9
M4e,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,8-7
M4w,Kitabayama,Tokitsukaze,Hokkaido,17.05.1935,173 cm 119 kg,8-7
M5e,Oginohana,Dewanoumi,Saga,29.11.1935,174 cm 124 kg,3-12
M5w,Naruyama,Onogawa,Hyogo,27.11.1931,176 cm 110 kg,2-13
M6e,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,6-9
M6w,Hajimayama,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,1-9-5
M7e,Kiryugawa,Tokitsukaze,Aomori,02.12.1923,177 cm 73 kg,8-7
M7w,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,9-6
M8e,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,7-8
M8w,Iwakaze,Wakamatsu,Tokyo,22.01.1934,174 cm 117 kg,7-8
M9e,Fusanishiki,Wakamatsu,Chiba,03.01.1936,176 cm 118 kg,12-3
M9w,Kaizan,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,8-7
M10e,Izuminada,Tokitsukaze,Osaka,30.09.1928,176 cm 103 kg,7-8
M10w,Atagoyama,Takasago,Ehime,11.01.1936,177 cm 117 kg,9-6
M11e,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,5-6-4
M11w,Osegawa,Araiso,Aomori,01.02.1927,179 cm 115 kg,8-7
M12e,Shimanishiki,Takasago,Osaka,26.09.1928,174 cm 135 kg,6-9
M12w,Futatsuryu,Tokitsukaze,Hokkaido,03.03.1930,185 cm 108 kg,8-7
M13e,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,7-8
M13w,Kashiwado,Isenoumi,Yamagata,29.11.1938,188 cm 139 kg,13-2 JGK
M14e,Aonosato,Tokitsukaze,Aomori,13.11.1935,182 cm 120 kg,9-6
M14w,Wakamisugi,Hanakago,Kagawa,24.09.1937,188 cm 133 kg,9-6
M15e,Tamahibiki,Nishonoseki,Oita,03.10.1935,178 cm 98 kg,8-7
M15w,Fukudayama,Dewanoumi,Nagasaki,18.07.1931,181 cm 94 kg,6-9
M16e,Yoshinomine,Takashima,Aomori,07.07.1931,173 cm 96 kg,5-10
M16w,Miyanishiki,Takasago,Iwate,30.05.1927,171 cm 119 kg,7-8
M17e,Tsunenishiki,Dewanoumi,Fukushima,31.05.1931,174 cm 108 kg,4-11
M17w,Kiyonomori,Araiso,Akita,08.04.1935,183 cm 92 kg,4-11
M18e,Oikawa,Takasago,Iwate,11.01.1936,176 cm 120 kg,9-6
M18w,Tokinishiki,Tokitsukaze,Fukuoka,13.02.1931,193 cm 117 kg,8-7
M19e,Hoshikabuto,Izutsu,Chiba,20.02.1926,171 cm 107 kg,5-10
M19w,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,7-8
