Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
M7w,Akinoshima,Futagoyama,Hiroshima,16.03.1967,174 cm 154 kg,8-7
M8e,Asahiyutaka,Oshima,Aichi,10.09.1968,191 cm 143 kg,8-7
M8w,Higonoumi,Mihogaseki,Kumamoto,23.09.1969,183 cm 143 kg,6-9
M9e,Kotobeppu,Sadogatake,Oita,17.10.1965,178 cm 193 kg,8-7
M9w,Asanowaka,Wakamatsu,Aichi,11.12.1969,175 cm 149 kg,7-8
M10e,Kitakachidoki,Isenoumi,Hokkaido,01.01.1966,183 cm 145 kg,8-7
M10w,Konishiki,Takasago,U.S.A.,31.12.1963,183 cm 273 kg,8-7
M11e,Tomonohana,Tatsunami,Kumamoto,23.06.1964,175 cm 114 kg,7-8
M11w,Hamanoshima,Mihogaseki,Kumamoto,21.03.1970,179 cm 131 kg,8-7
M12e,Asanosho,Wakamatsu,Kanagawa,23.12.1969,184 cm 142 kg,9-6
M12w,Kasugafuji,Ajigawa,Miyagi,20.02.1966,177 cm 137 kg,8-7
M13e,Oginishiki,Dewanoumi,Chiba,08.07.1971,184 cm 140 kg,8-7
M13w,Kiraiho,Takadagawa,Kanagawa,05.01.1966,189 cm 159 kg,3-12
M14e,Kirishima,Izutsu,Kagoshima,03.04.1959,186 cm 124 kg,8-7
M14w,Daishoho,Tatsunami,Hokkaido,07.05.1967,187 cm 144 kg,10-5
M15e,Oginohana,Dewanoumi,Chiba,18.11.1967,187 cm 137 kg,9-6
M15w,Aogiyama,Tokitsukaze,Shiga,18.02.1970,180 cm 149 kg,9-6
Y1e,Takanohana,Futagoyama,Tokyo,12.08.1972,186 cm 147 kg,0-0-15
Y1w,Akebono,Azumazeki,U.S.A.,08.05.1969,204 cm 218.5 kg,11-4 D
O1e,Wakanohana,Futagoyama,Tokyo,20.01.1971,179.5 cm 133.5 kg,11-4 D
O1w,Musashimaru,Musashigawa,U.S.A.,02.05.1971,192 cm 206 kg,11-4 Y
O2e,Takanonami,Futagoyama,Aomori,27.10.1971,195 cm 166 kg,11-4 D
S1e,Takatoriki,Futagoyama,Hyogo,28.09.1967,180 cm 144 kg,6-9
S1w,Kaio,Tomozuna,Fukuoka,24.07.1972,185 cm 151 kg,11-4 DK
S2w,Kotonishiki,Sadogatake,Gunma,08.06.1968,176 cm 134.5 kg,8-7
K1e,Asahiyutaka,Oshima,Aichi,10.09.1968,191 cm 145 kg,5-10
K1w,Musoyama,Musashigawa,Ibaraki,14.02.1972,183.6 cm 163.5 kg,8-7
M1e,Daishoho,Tatsunami,Hokkaido,07.05.1967,188.5 cm 143 kg,1-14
M1w,Tosanoumi,Isenoumi,Kochi,16.02.1972,186 cm 141 kg,8-7 S
M2e,Akinoshima,Futagoyama,Hiroshima,16.03.1967,176 cm 153.5 kg,9-6
M2w,Mitoizumi,Takasago,Ibaraki,02.09.1962,195 cm 190.5 kg,4-11
M3e,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 114 kg,4-11
M3w,Kotonowaka,Sadogatake,Yamagata,15.05.1968,191 cm 165.5 kg,5-10
M4e,Oginishiki,Dewanoumi,Chiba,08.07.1971,185.5 cm 139.5 kg,6-9
M4w,Asanosho,Wakamatsu,Kanagawa,23.12.1969,185 cm 134 kg,5-10
M5e,Tamakasuga,Kataonami,Ehime,07.01.1972,182 cm 144.5 kg,9-6
M5w,Hamanoshima,Mihogaseki,Kumamoto,21.03.1970,179 cm 130.5 kg,5-10
M6e,Kenko,Takadagawa,Osaka,27.06.1967,189.5 cm 145.5 kg,8-7
M6w,Kotoinazuma,Sadogatake,Gunma,26.04.1962,181 cm 133.5 kg,5-10
M7e,Ganyu,Kitanoumi,Hyogo,06.08.1970,185 cm 170.5 kg,6-9
M7w,Kyokushuzan,Oshima,Mongolia,08.03.1973,182 cm 118.5 kg,8-7
M8e,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 161.5 kg,8-7
M8w,Kotoryu,Sadogatake,Chiba,02.03.1972,183 cm 137 kg,7-8
M9e,Konishiki,Takasago,U.S.A.,31.12.1963,185 cm 285 kg,6-9
M9w,Kitakachidoki,Isenoumi,Hokkaido,01.01.1966,183 cm 143.5 kg,8-7
M10e,Aogiyama,Tokitsukaze,Shiga,18.02.1970,181.5 cm 148 kg,8-7
M10w,Higonoumi,Mihogaseki,Kumamoto,23.09.1969,184 cm 136.5 kg,9-6
M11e,Asanowaka,Wakamatsu,Aichi,11.12.1969,176 cm 147.5 kg,9-6
M11w,Shikishima,Tatsutagawa,Chiba,15.12.1970,184 cm 181.5 kg,7-8
M12e,Kotobeppu,Sadogatake,Oita,17.10.1965,177 cm 178.5 kg,7-8
M12w,Minatofuji,Minato,Gunma,06.07.1968,186.5 cm 161.5 kg,9-6
M13e,Daihisho,Asahiyama,Osaka,30.08.1973,195 cm 175.5 kg,9-6
M13w,Daishi,Oshiogawa,Ibaraki,23.08.1968,182 cm 163.5 kg,9-6
M14e,Naminohana,Futagoyama,Aomori,19.03.1969,178 cm 130 kg,5-10
M14w,Kyokudozan,Oshima,Kagoshima,14.10.1964,182.5 cm 104.5 kg,0-0
M15e,Rikio,Naruto,Nara,20.12.1972,190.5 cm 147 kg,8-7
M15w,Tochiazuma,Tamanoi,Tokyo,09.11.1976,179 cm 131 kg,10-5 K
Y1e,Takanohana,Futagoyama,Tokyo,12.08.1972,185 cm 157 kg,14-1 D
Y1w,Akebono,Azumazeki,U.S.A.,08.05.1969,204 cm 226 kg,0-0-15
O1e,Musashimaru,Musashigawa,U.S.A.,02.05.1971,191 cm 202 kg,12-3
O1w,Takanonami,Futagoyama,Aomori,27.10.1971,197 cm 170 kg,14-1 Y
O2e,Wakanohana,Futagoyama,Tokyo,20.01.1971,179 cm 127 kg,10-5
S1e,Tochiazuma,Tamanoi,Tokyo,09.11.1976,180 cm 141 kg,7-8
S1w,Dejima,Musashigawa,Ishikawa,21.03.1974,179 cm 148 kg,5-3-7
S2w,Takatoriki,Futagoyama,Hyogo,28.09.1967,181 cm 146 kg,6-9
K1e,Tochinonada,Kasugano,Ishikawa,26.02.1974,186 cm 160 kg,6-9
K1w,Akinoshima,Futagoyama,Hiroshima,16.03.1967,175 cm 154 kg,7-8
M1e,Tamakasuga,Kataonami,Ehime,07.01.1972,184 cm 150 kg,4-11
M1w,Tosanoumi,Isenoumi,Kochi,16.02.1972,186 cm 153 kg,7-8
M2e,Asahiyutaka,Oshima,Aichi,10.09.1968,190 cm 135 kg,6-9
M2w,Hamanoshima,Mihogaseki,Kumamoto,21.03.1970,178 cm 127 kg,4-11
M3e,Oginishiki,Dewanoumi,Chiba,08.07.1971,185 cm 137 kg,6-9
M3w,Kaio,Tomozuna,Fukuoka,24.07.1972,184 cm 156 kg,8-7
M4e,Kotonishiki,Sadogatake,Gunma,08.06.1968,177 cm 138 kg,8-7
M4w,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 162 kg,3-12
M5e,Chiyotaikai,Kokonoe,Oita,29.04.1976,181 cm 150 kg,6-9
M5w,Higonoumi,Mihogaseki,Kumamoto,23.09.1969,183 cm 145 kg,6-9
M6e,Musoyama,Musashigawa,Ibaraki,14.02.1972,183 cm 167 kg,11-4 K
M6w,Kotoinazuma,Sadogatake,Gunma,26.04.1962,181 cm 134 kg,5-10
M7e,Ganyu,Kitanoumi,Hyogo,06.08.1970,184 cm 173 kg,7-8
M7w,Wakanojo,Magaki,Okinawa,13.04.1973,192 cm 150 kg,5-10
M8e,Kotonowaka,Sadogatake,Yamagata,15.05.1968,191 cm 174 kg,9-6
M8w,Kyokushuzan,Oshima,Mongolia,08.03.1973,182 cm 123 kg,9-6
M9e,Mainoumi,Dewanoumi,Aomori,17.02.1968,171 cm 99 kg,5-10
M9w,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 116 kg,6-9
M10e,Aogiyama,Tokitsukaze,Shiga,18.02.1970,182 cm 147 kg,8-7
M10w,Shikishima,Tatsutagawa,Chiba,15.12.1970,183 cm 183 kg,8-7
M11e,Mitoizumi,Takasago,Ibaraki,02.09.1962,193 cm 180 kg,8-7
M11w,Kitakachidoki,Isenoumi,Hokkaido,01.01.1966,182 cm 143 kg,8-7
M12e,Yamato,Magaki,U.S.A.,17.12.1969,189 cm 191 kg,7-8
M12w,Minatofuji,Minato,Gunma,06.07.1968,185 cm 164 kg,9-6
M13e,Akinoshu,Izutsu,Hiroshima,17.01.1969,179 cm 121 kg,9-6
M13w,Asanowaka,Wakamatsu,Aichi,11.12.1969,177 cm 145 kg,8-7
M14e,Konishiki,Takasago,U.S.A.,31.12.1963,184 cm 275 kg,5-9
M14w,Kotoryu,Sadogatake,Chiba,02.03.1972,184 cm 136 kg,9-6
M15e,Asanosho,Wakamatsu,Kanagawa,23.12.1969,185 cm 147 kg,0-0-15
M15w,Kushimaumi,Dewanoumi,Wakayama,06.08.1965,187 cm 199 kg,3-12
Y1e,Takanohana,Futagoyama,Tokyo,12.08.1972,185 cm 154 kg,12-3 J
Y1w,Wakanohana,Futagoyama,Tokyo,20.01.1971,181 cm 131 kg,9-6
Y2e,Akebono,Azumazeki,U.S.A.,08.05.1969,204 cm 227 kg,0-0-15
O1e,Musashimaru,Musashigawa,U.S.A.,02.05.1971,191 cm 215 kg,11-4
O1w,Takanonami,Futagoyama,Aomori,27.10.1971,197 cm 175 kg,8-7
S1e,Chiyotaikai,Kokonoe,Oita,29.04.1976,181 cm 160 kg,10-5
S1w,Takatoriki,Futagoyama,Hyogo,28.09.1967,181 cm 146 kg,5-10
K1e,Musoyama,Musashigawa,Ibaraki,14.02.1972,186 cm 169 kg,9-6
K1w,Dejima,Musashigawa,Ishikawa,21.03.1974,179 cm 161 kg,9-6
K2w,Kotonowaka,Sadogatake,Yamagata,15.05.1968,191 cm 175 kg,10-5
M1e,Tochiazuma,Tamanoi,Tokyo,09.11.1976,180 cm 149 kg,10-5 G
M1w,Kaio,Tomozuna,Fukuoka,24.07.1972,184 cm 155 kg,8-7
M2e,Higonoumi,Mihogaseki,Kumamoto,23.09.1969,183 cm 147 kg,4-11
M2w,Kaiho,Hakkaku,Aomori,17.04.1973,177 cm 122 kg,3-12
M3e,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 162 kg,5-10
M3w,Ganyu,Kitanoumi,Hyogo,06.08.1970,184 cm 172 kg,3-12
M4e,Toki,Takasago,Chiba,04.07.1974,188 cm 161 kg,7-8
M4w,Tamakasuga,Kataonami,Ehime,07.01.1972,183 cm 153 kg,8-7
M5e,Hamanoshima,Mihogaseki,Kumamoto,21.03.1970,179 cm 123 kg,3-12
M5w,Akinoshima,Futagoyama,Hiroshima,16.03.1967,175 cm 153 kg,8-7
M6e,Wakanosato,Naruto,Aomori,10.07.1976,185 cm 158 kg,7-7-1
M6w,Tochinonada,Kasugano,Ishikawa,26.02.1974,188 cm 170 kg,6-9
M7e,Aogiyama,Tokitsukaze,Shiga,18.02.1970,181 cm 149 kg,8-7
M7w,Shikishima,Tatsutagawa,Chiba,15.12.1970,183 cm 185 kg,7-8
M8e,Wakanojo,Magaki,Okinawa,13.04.1973,193 cm 154 kg,6-9
M8w,Oginishiki,Dewanoumi,Chiba,08.07.1971,184 cm 141 kg,6-9
M9e,Tosanoumi,Isenoumi,Kochi,16.02.1972,187 cm 158 kg,12-3 JK
M9w,Minatofuji,Minato,Gunma,06.07.1968,187 cm 168 kg,8-7
M10e,Asahiyutaka,Oshima,Aichi,10.09.1968,190 cm 132 kg,6-9
M10w,Asanosho,Wakamatsu,Kanagawa,23.12.1969,185 cm 143 kg,6-9
M11e,Kotoryu,Sadogatake,Hyogo,02.03.1972,185 cm 144 kg,8-7
M11w,Terao,Izutsu,Kagoshima,02.02.1963,186 cm 115 kg,8-7
M12e,Kyokushuzan,Oshima,Mongolia,08.03.1973,182 cm 133 kg,8-7
M12w,Kotonishiki,Sadogatake,Gunma,08.06.1968,177 cm 136 kg,14-1 YGS
M13e,Tokitsuumi,Tokitsukaze,Nagasaki,08.11.1973,185 cm 128 kg,9-6
M13w,Gojoro,Magaki,Miyagi,18.08.1973,190 cm 147 kg,8-7
M14e,Akinoshu,Izutsu,Hiroshima,17.01.1969,179 cm 117 kg,4-11
M14w,Mitoizumi,Takasago,Ibaraki,02.09.1962,193 cm 175 kg,8-7
M15e,Asanowaka,Wakamatsu,Aichi,11.12.1969,176 cm 140 kg,6-9
M15w,Oikari,Isenoumi,Kyoto,16.06.1972,177 cm 131 kg,5-10
Y1e,Musashimaru,Musashigawa,U.S.A.,02.05.1971,191.6 cm 224 kg,12-3 Y
Y1w,Wakanohana,Futagoyama,Tokyo,20.01.1971,178.5 cm 124.5 kg,0-0-15
Y2e,Akebono,Azumazeki,U.S.A.,08.05.1969,203.5 cm 232 kg,0-0-15
Y2w,Takanohana,Futagoyama,Tokyo,12.08.1972,185.3 cm 158 kg,11-4 J
O1e,Chiyotaikai,Kokonoe,Oita,29.04.1976,181.5 cm 158 kg,9-6
O1w,Dejima,Musashigawa,Ishikawa,21.03.1974,180 cm 153 kg,10-5
O2e,Takanonami,Futagoyama,Aomori,27.10.1971,196.2 cm 168.5 kg,6-9
S1e,Kaio,Tomozuna,Fukuoka,24.07.1972,184.5 cm 165.5 kg,11-4 JK
S1w,Tochiazuma,Tamanoi,Tokyo,09.11.1976,180.4 cm 145 kg,10-5 G
K1e,Musoyama,Musashigawa,Ibaraki,14.02.1972,184 cm 167 kg,10-5
K1w,Akinoshima,Futagoyama,Hiroshima,16.03.1967,175 cm 154.5 kg,3-12
K2w,Tosanoumi,Isenoumi,Kochi,16.02.1972,186 cm 162 kg,10-5 S
M1e,Tamakasuga,Kataonami,Ehime,07.01.1972,183 cm 150 kg,3-12
M1w,Miyabiyama,Musashigawa,Ibaraki,28.07.1977,187.7 cm 171 kg,8-7
M2e,Takatoriki,Futagoyama,Hyogo,28.09.1967,180.5 cm 152 kg,2-13
M2w,Kotonishiki,Sadogatake,Gunma,08.06.1968,175.5 cm 134.5 kg,7-8
M3e,Kyokushuzan,Oshima,Mongolia,08.03.1973,181.5 cm 137 kg,5-10
M3w,Asanosho,Wakamatsu,Kanagawa,23.12.1969,184.5 cm 144.5 kg,4-11
M4e,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 111.5 kg,5-10
M4w,Aogiyama,Tokitsukaze,Shiga,18.02.1970,181.5 cm 153 kg,6-9
M5e,Kotonowaka,Sadogatake,Yamagata,15.05.1968,190.5 cm 177 kg,8-7
M5w,Toki,Takasago,Chiba,04.07.1974,189 cm 167 kg,9-6
M6e,Wakanoyama,Musashigawa,Wakayama,12.05.1972,177 cm 158 kg,7-8
M6w,Kotoryu,Sadogatake,Hyogo,02.03.1972,183 cm 146 kg,9-6
M7e,Minatofuji,Minato,Gunma,06.07.1968,187 cm 169.5 kg,7-8
M7w,Higonoumi,Mihogaseki,Kumamoto,23.09.1969,183 cm 148 kg,8-7
M8e,Kyokutenho,Oshima,Mongolia,13.09.1974,191 cm 141.5 kg,6-9
M8w,Chiyotenzan,Kokonoe,Osaka,06.02.1976,183.7 cm 146 kg,7-8
M9e,Asanowaka,Wakamatsu,Aichi,11.12.1969,176 cm 139 kg,9-6
M9w,Wakanosato,Naruto,Aomori,10.07.1976,185 cm 155.5 kg,5-7-3
M10e,Hamanoshima,Mihogaseki,Kumamoto,21.03.1970,178 cm 119.5 kg,8-7
M10w,Shikishima,Tatsutagawa,Chiba,15.12.1970,183.5 cm 184.5 kg,8-7
M11e,Kaiho,Hakkaku,Aomori,17.04.1973,178 cm 122 kg,8-7
M11w,Otsukasa,Irumagawa,Hyogo,18.02.1971,176 cm 150 kg,8-7
M12e,Tokitsuumi,Tokitsukaze,Nagasaki,08.11.1973,184 cm 127 kg,8-7
M12w,Tochinonada,Kasugano,Ishikawa,26.02.1974,188 cm 164 kg,10-5
M13e,Ohinode,Tatsunami,Hyogo,19.01.1970,184 cm 151.5 kg,8-7
M13w,Daizen,Nishonoseki,Osaka,14.12.1964,188.5 cm 157.5 kg,7-8
M14e,Ganyu,Kitanoumi,Hyogo,06.08.1970,185 cm 172.5 kg,0-10-5
M14w,Takanowaka,Naruto,Nagasaki,02.04.1976,190 cm 131 kg,9-6
Y1e,Musashimaru,Musashigawa,U.S.A.,02.05.1971,192 cm 230.5 kg,11-4
Y1w,Akebono,Azumazeki,U.S.A.,08.05.1969,203.5 cm 230.5 kg,14-1 Y
Y2e,Takanohana,Futagoyama,Tokyo,12.08.1972,186.5 cm 152.5 kg,11-4
O1e,Kaio,Tomozuna,Fukuoka,24.07.1972,185 cm 175 kg,11-4
O1w,Chiyotaikai,Kokonoe,Oita,29.04.1976,181.5 cm 158.5 kg,9-6
O2e,Dejima,Musashigawa,Ishikawa,21.03.1974,180.6 cm 160 kg,9-6
O2w,Miyabiyama,Musashigawa,Ibaraki,28.07.1977,188 cm 175.5 kg,9-6
O3w,Musoyama,Musashigawa,Ibaraki,14.02.1972,184 cm 172 kg,9-6
S1e,Takanonami,Futagoyama,Aomori,27.10.1971,196.6 cm 169.5 kg,6-9
S1w,Hayateumi,Oitekaze,Aomori,05.07.1975,183.5 cm 129 kg,4-5-6
K1e,Tochinohana,Kasugano,Iwate,28.02.1973,184.5 cm 148 kg,3-12
K1w,Wakanosato,Naruto,Aomori,10.07.1976,184.5 cm 151.5 kg,9-6 S
M1e,Akinoshima,Futagoyama,Hiroshima,16.03.1967,175 cm 156.5 kg,5-10
M1w,Wakanoyama,Musashigawa,Wakayama,12.05.1972,177 cm 163.5 kg,6-9
M2e,Higonoumi,Mihogaseki,Kumamoto,23.09.1969,183 cm 148 kg,5-10
M2w,Hamanoshima,Mihogaseki,Kumamoto,21.03.1970,179 cm 118 kg,4-11
M3e,Kyokushuzan,Oshima,Mongolia,08.03.1973,182.5 cm 133.5 kg,4-11
M3w,Chiyotenzan,Kokonoe,Osaka,06.02.1976,183.5 cm 150 kg,6-9
M4e,Tosanoumi,Isenoumi,Kochi,16.02.1972,186 cm 160 kg,7-8
M4w,Tochiazuma,Tamanoi,Tokyo,09.11.1976,180.5 cm 147 kg,0-0-15
M5e,Takatoriki,Futagoyama,Hyogo,28.09.1967,180.5 cm 147.5 kg,4-11
M5w,Toki,Takasago,Chiba,04.07.1974,189.5 cm 173.5 kg,6-9
M6e,Tochisakae,Kasugano,Saga,27.06.1974,184 cm 147 kg,8-7
M6w,Kyokutenho,Oshima,Mongolia,13.09.1974,191 cm 140 kg,7-8
M7e,Kotonowaka,Sadogatake,Yamagata,15.05.1968,190.5 cm 173.5 kg,8-7
M7w,Tochinonada,Kasugano,Ishikawa,26.02.1974,187.5 cm 163.5 kg,10-5
M8e,Oginishiki,Dewanoumi,Chiba,08.07.1971,186 cm 139 kg,7-8
M8w,Takanowaka,Naruto,Nagasaki,02.04.1976,190 cm 137.5 kg,11-4
M9e,Kaiho,Hakkaku,Aomori,17.04.1973,178 cm 125 kg,8-7
M9w,Kotomitsuki,Sadogatake,Aichi,11.04.1976,180.7 cm 149.5 kg,13-2 JGSK
M10e,Tamakasuga,Kataonami,Ehime,07.01.1972,183 cm 148 kg,8-7
M10w,Aminishiki,Ajigawa,Aomori,03.10.1978,184 cm 113.5 kg,1-14
M11e,Kotoryu,Sadogatake,Hyogo,02.03.1972,183 cm 149 kg,8-7
M11w,Asanowaka,Wakamatsu,Aichi,11.12.1969,176 cm 142.3 kg,6-9
M12e,Tokitsuumi,Tokitsukaze,Nagasaki,08.11.1973,184 cm 131.5 kg,8-7
M12w,Jumonji,Michinoku,Aomori,09.06.1976,186 cm 155 kg,5-10
M13e,Otsukasa,Irumagawa,Hyogo,18.02.1971,175.5 cm 149 kg,5-10
M13w,Minatofuji,Minato,Gunma,06.07.1968,186 cm 165.5 kg,8-7
M14e,Wakakosho,Matsugane,Hyogo,04.03.1975,184.5 cm 176 kg,7-8
M14w,Tamanonada,Kataonami,Fukushima,15.09.1977,187 cm 148.5 kg,7-8
Y1e,Musashimaru,Musashigawa,U.S.A.,02.05.1971,192 cm 220 kg,13-2 Y
Y1w,Takanohana,Futagoyama,Tokyo,12.08.1972,185 cm 161 kg,0-0-15
O1e,Musoyama,Musashigawa,Ibaraki,14.02.1972,183 cm 177.5 kg,9-6
O1w,Chiyotaikai,Kokonoe,Oita,29.04.1976,182 cm 163 kg,0-0-15
O2e,Kaio,Tomozuna,Fukuoka,24.07.1972,185 cm 172 kg,10-5
S1e,Tochiazuma,Tamanoi,Tokyo,09.11.1976,180.5 cm 144 kg,12-3 JG
S1w,Kotomitsuki,Sadogatake,Aichi,11.04.1976,180.5 cm 148 kg,9-6
S2w,Miyabiyama,Musashigawa,Ibaraki,28.07.1977,187.7 cm 176 kg,0-0-15
K1e,Asashoryu,Wakamatsu,Mongolia,27.09.1980,184.5 cm 128 kg,10-5 K
K1w,Kaiho,Hakkaku,Aomori,17.04.1973,177 cm 124 kg,5-10
M1e,Wakanosato,Naruto,Aomori,10.07.1976,184 cm 156 kg,10-5 K
M1w,Tamanoshima,Kataonami,Fukushima,15.09.1977,187.5 cm 153 kg,7-8
M2e,Takanowaka,Naruto,Nagasaki,02.04.1976,190 cm 145.5 kg,6-9
M2w,Tosanoumi,Isenoumi,Kochi,16.02.1972,186 cm 160 kg,5-10
M3e,Tokitsuumi,Tokitsukaze,Nagasaki,08.11.1973,184 cm 134 kg,2-13
M3w,Dejima,Musashigawa,Ishikawa,21.03.1974,181 cm 165.5 kg,7-8
M4e,Kotonowaka,Sadogatake,Yamagata,15.05.1968,190.5 cm 172.5 kg,7-8
M4w,Tochinonada,Kasugano,Ishikawa,26.02.1974,187 cm 161 kg,7-8
M5e,Kotoryu,Sadogatake,Hyogo,02.03.1972,183 cm 145.5 kg,1-1-13
M5w,Kyokutenho,Oshima,Mongolia,13.09.1974,191.3 cm 146 kg,8-7
M6e,Daizen,Nishonoseki,Osaka,14.12.1964,188.5 cm 156.5 kg,6-9
M6w,Akinoshima,Futagoyama,Hiroshima,16.03.1967,175 cm 154 kg,8-7
M7e,Tamakasuga,Kataonami,Ehime,07.01.1972,183.5 cm 154.5 kg,6-9
M7w,Toki,Takasago,Chiba,04.07.1974,189.5 cm 172 kg,8-7
M8e,Oginishiki,Dewanoumi,Chiba,08.07.1971,186 cm 137 kg,5-10
M8w,Chiyotenzan,Kokonoe,Osaka,06.02.1976,183.5 cm 148.5 kg,8-7
M9e,Kyokushuzan,Oshima,Mongolia,08.03.1973,182 cm 142 kg,10-5
M9w,Wakanoyama,Musashigawa,Wakayama,12.05.1972,177 cm 160.5 kg,6-9
M10e,Takanonami,Futagoyama,Aomori,27.10.1971,196.5 cm 166 kg,9-6
M10w,Hayateumi,Oitekaze,Aomori,05.07.1975,183.5 cm 129 kg,8-2-5
M11e,Otsukasa,Irumagawa,Hyogo,18.02.1971,175 cm 150.5 kg,8-7
M11w,Kitazakura,Kitanoumi,Hiroshima,15.12.1971,189 cm 167.5 kg,5-10
M12e,Hamanishiki,Oitekaze,Kumamoto,23.11.1976,181 cm 128.5 kg,7-8
M12w,Tochisakae,Kasugano,Saga,27.06.1974,184 cm 155.5 kg,7-8
M13e,Aogiyama,Tokitsukaze,Shiga,18.02.1970,181 cm 147 kg,4-11
M13w,Higonoumi,Mihogaseki,Kumamoto,23.09.1969,183.5 cm 152.5 kg,4-8-3
M14e,Kobo,Miyagino,Kagoshima,18.08.1973,183 cm 125.5 kg,8-7
M14w,Aminishiki,Ajigawa,Aomori,03.10.1978,184 cm 123 kg,8-7
M15e,Tamarikido,Kataonami,Tokyo,19.04.1974,185 cm 136 kg,8-7
M15w,Buyuzan,Musashigawa,Aichi,29.07.1974,181 cm 156 kg,10-5 K
Y1e,Musashimaru,Musashigawa,U.S.A.,02.05.1971,192 cm 227 kg,4-2-9
Y1w,Takanohana,Futagoyama,Tokyo,12.08.1972,185 cm 161 kg,0-0-15
O1e,Kaio,Tomozuna,Fukuoka,24.07.1972,185 cm 168.5 kg,2-2-11
O1w,Chiyotaikai,Kokonoe,Oita,29.04.1976,181.5 cm 155 kg,6-3-6
O2e,Asashoryu,Takasago,Mongolia,27.09.1980,183.5 cm 132 kg,14-1 Y
O2w,Musoyama,Musashigawa,Ibaraki,14.02.1972,183.5 cm 166 kg,10-5
O3e,Tochiazuma,Tamanoi,Tokyo,09.11.1976,180 cm 145 kg,8-7
S1e,Wakanosato,Naruto,Aomori,10.07.1976,184.5 cm 152 kg,7-8
S1w,Kotomitsuki,Sadogatake,Aichi,11.04.1976,181.5 cm 151.5 kg,8-7
K1e,Kyokutenho,Oshima,Mongolia,13.09.1974,191 cm 147 kg,7-8
K1w,Takanowaka,Naruto,Nagasaki,02.04.1976,190 cm 147.5 kg,11-4 JK
M1e,Takanonami,Futagoyama,Aomori,27.10.1971,196.5 cm 163 kg,10-5 K
M1w,Tosanoumi,Isenoumi,Kochi,16.02.1972,187 cm 154.5 kg,8-7
M2e,Miyabiyama,Musashigawa,Ibaraki,28.07.1977,187.5 cm 176.5 kg,8-7
M2w,Hokutoriki,Hakkaku,Tochigi,31.10.1977,182.5 cm 141.5 kg,5-10
M3e,Tamakasuga,Kataonami,Ehime,07.01.1972,183 cm 151 kg,2-13
M3w,Tamanoshima,Kataonami,Fukushima,15.09.1977,188 cm 149 kg,5-10
M4e,Takamisakari,Azumazeki,Aomori,12.05.1976,189 cm 134 kg,5-10
M4w,Gojoro,Magaki,Miyagi,18.08.1973,191 cm 153 kg,4-11
M5e,Kyokushuzan,Oshima,Mongolia,08.03.1973,183 cm 146 kg,7-8
M5w,Shimotori,Tokitsukaze,Niigata,18.03.1978,187.5 cm 146.5 kg,7-8
M6e,Tochinonada,Kasugano,Ishikawa,26.02.1974,187 cm 153 kg,6-9
M6w,Kotoryu,Sadogatake,Hyogo,02.03.1972,183 cm 143 kg,7-8
M7e,Toki,Takasago,Chiba,04.07.1974,190 cm 174 kg,9-6
M7w,Tokitsuumi,Tokitsukaze,Nagasaki,08.11.1973,185 cm 132.5 kg,8-7
M8e,Kaiho,Hakkaku,Aomori,17.04.1973,177.5 cm 120.5 kg,8-7
M8w,Aminishiki,Ajigawa,Aomori,03.10.1978,185 cm 122.5 kg,9-6
M9e,Kotonowaka,Sadogatake,Yamagata,15.05.1968,190.5 cm 180 kg,10-5
M9w,Wakanoyama,Musashigawa,Wakayama,12.05.1972,177 cm 160 kg,8-7
M10e,Dejima,Musashigawa,Ishikawa,21.03.1974,180.5 cm 163 kg,10-5
M10w,Ushiomaru,Azumazeki,Shizuoka,11.05.1978,176.5 cm 164 kg,3-7-5
M11e,Buyuzan,Musashigawa,Aichi,29.07.1974,181 cm 160 kg,4-11
M11w,Iwakiyama,Nakadachi,Aomori,02.03.1976,184.5 cm 162 kg,10-5 K
M12e,Tochinohana,Kasugano,Iwate,28.02.1973,184.5 cm 147 kg,6-9
M12w,Tochisakae,Kasugano,Saga,27.06.1974,185 cm 158 kg,0-6-9
M13e,Tamarikido,Kataonami,Tokyo,19.04.1974,185 cm 139 kg,6-9
M13w,Jumonji,Michinoku,Aomori,09.06.1976,185.5 cm 149.5 kg,8-7
M14e,Akinoshima,Futagoyama,Hiroshima,16.03.1967,175 cm 150.5 kg,9-6
M14w,Aogiyama,Tokitsukaze,Shiga,18.02.1970,181.5 cm 148.5 kg,6-9
M15e,Asanowaka,Takasago,Aichi,11.12.1969,176 cm 136 kg,5-10
Y1e,Asashoryu,Takasago,Mongolia,27.09.1980,183.5 cm 140.2 kg,12-3 J
Y1w,Musashimaru,Musashigawa,U.S.A.,02.05.1971,192 cm 231.5 kg,3-5
O1e,Chiyotaikai,Kokonoe,Oita,29.04.1976,181 cm 155 kg,10-5
O1w,Tochiazuma,Tamanoi,Tokyo,09.11.1976,181 cm 147.5 kg,13-2 Y
