Qual.,Player,Team,POS,BA,OBP,SLG,OPS,GP,PA,AB,R,H,2B,3B,HR,RBI,HBP,BB,K,SB,CS
0,Kennedi Gaton,Troy,3B,0.182,0.258,0.236,0.494,46,125,110,9,20,3,0,1,10,5,7,25,1,0
0,Imani Edwards,Tulsa,SS,0.254,0.322,0.358,0.68,47,154,134,24,34,3,1,3,16,3,11,26,6,1
0,Brooke Davis,Lamar,SS,0.218,0.273,0.252,0.526,44,132,119,12,26,4,0,0,7,1,8,13,5,1
0,Sam Bean,Lamar,3B,0.255,0.357,0.372,0.73,49,170,145,26,37,9,1,2,8,6,17,21,2,0
0,Lilly Crowe,UAB,LF,0.219,0.273,0.398,0.672,46,140,128,16,28,5,3,4,22,1,9,16,2,1
0,Olivia Valbak,UAB,SS,0.194,0.262,0.235,0.496,45,112,98,9,19,2,1,0,8,2,7,6,0,2
0,Kennedy Searcy,UCF,3B,0.308,0.435,0.462,0.897,63,212,169,41,52,6,1,6,31,6,33,26,6,2
0,Carson Armijo,Texas Tech,RF,0.308,0.442,0.442,0.884,43,130,104,19,32,5,0,3,18,6,19,32,0,3
0,Sophie Piskos,UL Lafayette,C,0.349,0.408,0.611,1.019,50,169,149,27,52,13,1,8,31,4,13,15,7,0
0,Kyleigh Sand,Rutgers,SS,0.398,0.495,0.497,0.992,55,208,171,49,68,12,1,1,23,2,33,9,22,5
0,Andie Edwards,UL Monroe,DP,0.202,0.268,0.292,0.56,43,99,89,12,18,2,0,2,12,3,5,12,6,0
0,Madelyn Fletcher,UL Monroe,SS,0.241,0.308,0.284,0.592,44,132,116,18,28,2,0,1,24,0,12,24,1,1
0,Casey Turner,UMBC,SS,0.231,0.268,0.319,0.587,34,97,91,14,21,2,0,2,12,0,5,15,1,0
0,Ashley Della Guardia,UMBC,1B,0.266,0.307,0.404,0.711,36,102,94,16,25,4,0,3,14,0,6,17,1,0
0,Madison Wilson,UMBC,1B,0.205,0.295,0.359,0.654,37,88,78,2,16,6,0,2,9,0,10,10,1,0
0,Chloe Whittier,UMass,CF,0.253,0.335,0.34,0.675,51,172,150,20,38,5,1,2,25,8,11,10,5,2
0,Payge Suggs,UMass,DP,0.288,0.417,0.322,0.739,42,146,118,27,34,2,1,0,6,3,23,29,7,0
0,Bella Pantoja,UMass,SS,0.306,0.366,0.387,0.754,51,191,173,31,53,7,2,1,15,5,12,24,11,1
0,Lea White,UMass Lowell,SS,0.305,0.351,0.418,0.769,48,151,141,25,43,7,0,3,19,0,10,21,6,1
0,Becca Vaillancourt,UMass Lowell,C,0.312,0.415,0.447,0.862,48,171,141,14,44,13,0,2,18,9,18,16,1,0
0,Brooklynn Maxwell,UNC Greensboro,SS,0.265,0.305,0.426,0.731,54,178,162,33,43,6,1,6,17,0,10,7,3,0
0,Tayler Vitola,UNC Wilmington,2B,0.322,0.383,0.322,0.706,47,168,152,34,49,0,0,0,4,2,13,16,26,4
0,Celeste Delorenzo,USC Upstate,LF,0.312,0.386,0.439,0.826,55,183,157,39,49,11,0,3,32,5,14,19,6,0
0,Alanah Rivera,USF,SS,0.241,0.33,0.354,0.684,61,187,158,20,38,13,1,1,28,7,15,21,1,0
0,Josie Foreman,USF,C,0.285,0.359,0.504,0.863,52,157,137,17,39,6,0,8,29,4,12,17,1,0
0,Jessica Carreon,UT Arlington,2B,0.243,0.365,0.287,0.652,49,142,115,17,28,2,0,1,8,1,21,26,9,3
0,Kaci Fuller,UT Martin,RF,0.388,0.429,0.503,0.932,53,187,165,34,64,6,2,3,21,2,12,20,5,1
0,Emily Gilstrap,UT Martin,2B,0.183,0.309,0.194,0.503,45,117,93,18,17,1,0,0,19,6,11,31,0,0
0,Lexi Morales,UTEP,LF,0.294,0.411,0.426,0.838,49,164,136,23,40,7,1,3,16,1,26,19,4,1
0,Erykah Guerrero,UTSA,C,0.301,0.353,0.528,0.881,45,136,123,19,37,4,0,8,22,1,10,38,0,0
0,Kat Ibarra,UTSA,SS,0.327,0.429,0.569,0.997,48,182,153,37,50,4,3,9,23,1,27,26,3,1
0,Sophie Jacquez,Utah,RF,0.31,0.348,0.476,0.824,49,135,126,13,39,12,3,1,22,4,4,6,2,0
0,Aliya Belarde,Utah,2B,0.278,0.325,0.311,0.636,51,170,151,34,42,2,0,1,8,1,10,21,8,4
0,Zaia Castruita,Utah State,2B,0.263,0.302,0.425,0.727,53,182,167,22,44,9,0,6,31,3,8,15,0,0
0,Megan Gibbs,Utah Valley,3B,0.28,0.378,0.538,0.916,50,157,132,34,37,7,0,9,27,5,17,29,5,0
0,Kayla Skapyak,Valparaiso,LF,0.227,0.247,0.227,0.473,38,81,75,8,17,0,0,0,1,0,2,14,7,0
0,Regi Hecker,Valparaiso,RF,0.228,0.264,0.298,0.563,45,123,114,8,26,6,1,0,14,0,6,31,0,0
0,Tess Cites,Villanova,RF,0.228,0.379,0.337,0.716,47,116,92,12,21,4,0,2,9,3,20,29,8,1
0,Lauren VanAssche,Virginia,LF,0.273,0.318,0.36,0.678,46,151,139,26,38,6,0,2,15,0,10,28,8,1
0,Leah Boggs,Virginia,C,0.289,0.326,0.472,0.797,53,175,159,23,46,13,2,4,24,2,8,23,9,3
0,Gabby Baylog,Virginia,1B,0.273,0.389,0.418,0.807,43,133,110,13,30,7,0,3,15,4,17,18,7,2
0,Emma Ritter,Virginia Tech,RF,0.4,0.474,0.661,1.135,55,194,165,53,66,11,4,8,40,5,21,6,23,2
0,Cameron Fagan,Virginia Tech,2B,0.349,0.416,0.495,0.911,55,209,186,42,65,5,2,6,27,0,22,16,3,2
0,Scarlett Lloyd,Wagner,P,0.259,0.29,0.328,0.618,39,124,116,7,30,5,0,1,14,0,6,10,0,0
0,Makenzie Miller,Wagner,CF,0.271,0.3,0.361,0.661,48,148,133,23,36,7,1,1,14,2,4,18,4,1
0,Mackenzie Vogler,Wagner,C,0.263,0.33,0.444,0.775,40,110,99,10,26,6,0,4,18,0,10,12,0,1
0,Keaghan Ward,Wagner,2B,0.252,0.339,0.299,0.639,48,169,147,13,37,7,0,0,16,7,13,14,2,1
0,Jenn Cummings,Washington,C,0.24,0.397,0.375,0.772,45,126,96,15,23,7,0,2,6,16,9,28,0,0
0,Makayla Donahoo,Weber State,SS,0.326,0.369,0.421,0.79,46,111,95,29,31,5,2,0,8,0,7,23,12,0
0,Mia Rushton,Weber State,CF,0.29,0.344,0.359,0.702,50,160,145,38,42,6,2,0,15,0,13,36,8,0
0,Jeralynn Wells,Western Carolina,CF,0.174,0.237,0.229,0.467,41,119,109,9,19,3,0,1,6,5,4,17,4,1
0,Gabriela Drager,Western Illinois,2B,0.151,0.232,0.174,0.406,39,97,86,3,13,2,0,0,3,5,4,23,0,0
0,Jorja Hudson,Western Illinois,C,0.236,0.306,0.258,0.565,34,98,89,1,21,2,0,0,7,1,8,19,1,0
0,Cassidy Brendtke,Western Michigan,SS,0.267,0.322,0.391,0.713,53,177,161,18,43,11,0,3,23,0,13,28,0,1
0,Rissa Bajusz,Western Michigan,1B,0.236,0.276,0.315,0.591,51,139,127,15,30,4,0,2,13,1,6,28,4,1
0,Lauren Lucas,Wichita State,CF,0.387,0.461,0.684,1.145,51,179,155,41,60,12,2,10,39,0,22,24,5,2
0,Addison Barnard,Wichita State,CF,0.391,0.467,1.018,1.485,52,201,169,64,66,7,0,33,84,4,23,37,25,4
0,Jessica Garcia,Wichita State,C,0.326,0.473,0.547,1.019,40,110,86,21,28,4,0,5,16,6,18,12,0,0
0,Makenzie Smith,Winthrop,1B,0.207,0.258,0.306,0.565,43,120,111,6,23,5,0,2,17,0,8,23,1,0
0,Kaitlyn Tucker,Winthrop,SS,0.227,0.342,0.371,0.713,51,164,132,12,30,10,0,3,24,4,21,41,2,1
0,Hailey Niederkohr,Youngstown State,LF,0.238,0.331,0.302,0.633,50,147,126,21,30,6,1,0,13,2,16,28,4,2
0,Deena Pederson,UC San Diego,SS,0.252,0.329,0.339,0.667,49,147,127,20,32,2,3,1,12,5,10,30,14,1
0,Jazmine Dodd,Alabama State,RF,0.338,0.415,0.419,0.834,50,175,148,30,50,7,1,1,26,1,20,16,13,3
0,Arianna Atchley,Alabama State,LF,0.194,0.235,0.213,0.448,43,123,108,21,21,2,0,0,6,1,5,13,8,0
0,Destinee Dixon,Alabama State,C,0.23,0.341,0.336,0.677,43,137,113,14,26,4,1,2,27,9,11,11,6,1
0,Jaeda Gardner,Alabama State,2B,0.263,0.311,0.277,0.588,50,149,137,25,36,2,0,0,11,0,10,34,16,1
0,Hailey Batista,North Carolina Central,C,0.272,0.393,0.52,0.913,48,150,125,31,34,10,0,7,28,4,21,26,5,0
0,Jaylah Barr,North Carolina Central,SS,0.262,0.406,0.505,0.911,45,133,107,17,28,5,0,7,23,3,23,27,1,0
0,Maci Brown,Oakland,CF,0.243,0.277,0.336,0.613,39,113,107,13,26,4,3,0,6,1,4,29,1,0
0,Madison Simon,Oregon State,LF,0.247,0.287,0.435,0.722,57,168,154,22,38,5,0,8,25,1,9,33,1,2
0,Bailey McLaughlin,Santa Clara,RF,0.233,0.266,0.244,0.51,41,99,90,14,21,1,0,0,3,2,2,26,6,3
0,Sarah Nakahara,UC Davis,CF,0.212,0.293,0.246,0.539,49,135,118,8,25,4,0,0,7,1,13,32,11,3
0,Anna Dethlefson,UC Davis,C,0.326,0.37,0.491,0.861,52,194,175,42,57,9,1,6,20,7,7,11,19,4
0,Libbie McMahan,UC Davis,SS,0.255,0.361,0.345,0.706,52,172,145,12,37,7,0,2,16,10,14,27,5,1
0,Addie Lightner,Drake,1B,0.268,0.321,0.455,0.776,48,138,123,13,33,11,0,4,29,1,10,21,1,0
0,Abigayle Perry,Mount St. Mary's,LF,0.279,0.453,0.581,1.034,48,173,129,33,36,8,5,7,28,16,25,29,11,2
0,Bridgette Gilliano,Mount St. Mary's,2B,0.283,0.333,0.414,0.748,48,170,152,31,43,6,1,4,25,3,9,18,39,1
0,Tori Bowles,Mount St. Mary's,C,0.261,0.35,0.37,0.72,43,137,119,9,31,4,0,3,10,5,12,17,0,0
0,Peyton Bannon,Wisconsin,LF,0.311,0.397,0.491,0.887,42,127,106,26,33,4,3,3,25,6,11,22,4,3
0,Keisha White,Mississippi Valley,CF,0.247,0.294,0.409,0.703,33,102,93,14,23,5,2,2,13,0,7,16,12,1
0,Shelby Carson,Mississippi Valley,3B,0.253,0.333,0.437,0.77,33,99,87,15,22,4,3,2,11,4,7,8,8,2
0,Carmen Muscolina,Yale,2B,0.207,0.226,0.402,0.629,29,86,82,10,17,2,1,4,10,1,1,13,0,0
0,Alex Perren,Yale,RF,0.145,0.25,0.161,0.411,27,72,62,4,9,1,0,0,5,4,5,14,2,1
0,Marissa Baxter,Stetson,1B,0.182,0.259,0.365,0.624,55,167,148,9,27,10,1,5,29,3,13,28,0,0
0,Kimane Rogron,Texas A&M-Corpus Christi,SS,0.242,0.269,0.331,0.6,42,131,124,10,30,6,1,1,13,2,3,21,3,2
0,Miranda Lista,Abilene Christian,2B,0.271,0.321,0.419,0.74,43,141,129,21,35,3,2,4,18,2,8,23,2,1
0,Logan Gaspar,Abilene Christian,SS,0.212,0.328,0.279,0.607,50,131,104,18,22,4,0,1,13,5,13,26,6,2
0,Mercedes Eichelberger,Abilene Christian,CF,0.329,0.455,0.445,0.901,51,191,155,37,51,11,2,1,16,12,24,11,9,1
0,Cheyenne Stark,UTEP,C,0.182,0.297,0.286,0.582,39,91,77,8,14,5,0,1,6,6,7,30,1,1
0,Kaylin Jackson,UTEP,DP,0.22,0.258,0.363,0.62,39,97,91,3,20,4,0,3,20,1,4,30,0,0
0,Marijn Crouwel,UTEP,3B,0.217,0.308,0.293,0.601,39,105,92,4,20,4,0,1,13,3,9,16,0,0
0,Ajia Richard,UTEP,SS,0.277,0.346,0.39,0.736,49,159,141,20,39,7,0,3,19,0,15,25,4,0
0,Jaycie Gandert,Northern Colorado,SS,0.273,0.407,0.371,0.779,49,170,132,35,36,9,2,0,8,8,22,25,4,3
0,Peyton Gale,Northern Colorado,3B,0.268,0.351,0.366,0.717,45,133,112,13,30,5,0,2,21,8,8,29,0,1
0,Kaileigh Holland,Northern Colorado,C,0.289,0.365,0.396,0.761,52,184,159,21,46,5,0,4,32,1,19,17,3,0
0,Rylee Nicholson,South Dakota,LF,0.237,0.346,0.421,0.767,45,135,114,26,27,8,2,3,18,3,16,22,4,0
0,Bela Goerke,South Dakota,C,0.277,0.304,0.454,0.758,44,135,130,15,36,5,0,6,29,1,4,28,0,0
0,Tatum Villotta,South Dakota,2B,0.333,0.376,0.4,0.776,52,195,180,36,60,7,1,1,14,3,10,23,12,3
0,AnneMarie Murphy,San Diego State,SS,0.304,0.338,0.372,0.709,52,165,148,20,45,4,0,2,26,3,6,15,3,1
0,Isabella Espinoza,San Diego State,2B,0.375,0.4,0.386,0.786,53,188,176,39,66,0,1,0,2,0,8,12,15,3
0,Neely Peterson,FGCU,C,0.215,0.257,0.346,0.602,44,117,107,9,23,5,0,3,12,0,6,31,2,0
0,Angela Cirone,Akron,RF,0.247,0.313,0.288,0.6,50,166,146,24,36,2,2,0,11,7,7,24,10,0
0,Lexi Campbell,Akron,3B,0.313,0.344,0.407,0.751,48,158,150,19,47,11,0,1,24,0,7,6,2,1
0,Katelyn Reynolds,Akron,C,0.22,0.275,0.25,0.525,38,111,100,10,22,3,0,0,10,0,8,13,0,0
0,Dallis Goodnight,Alabama,CF,0.302,0.37,0.36,0.73,52,159,139,33,42,3,1,1,8,4,11,22,18,2
0,Megan Bloodworth,Alabama,2B,0.292,0.395,0.566,0.961,48,133,106,14,31,6,1,7,30,8,12,22,1,1
0,Alex Preston,Alabama State,1B,0.277,0.364,0.468,0.832,52,165,141,13,39,16,1,3,24,1,20,24,1,0
0,Addie Wray,Appalachian State,2B,0.301,0.343,0.353,0.696,55,170,156,18,47,4,2,0,11,0,10,28,9,2
0,Kennedy Upshire,Appalachian State,3B,0.175,0.316,0.268,0.584,42,117,97,9,17,3,0,2,15,3,17,37,0,0
0,McKenzie McCullen,Appalachian State,1B,0.281,0.401,0.5,0.901,52,177,146,18,41,8,0,8,36,2,28,44,0,0
0,Cydney Sanders,Arizona State,1B,0.425,0.566,0.952,1.518,54,197,146,53,62,14,0,21,63,4,45,13,4,1
0,Paige Dimler,Arizona,DP,0.299,0.362,0.583,0.944,48,142,127,24,38,4,1,10,25,4,9,29,0,0
0,Nelia Peralta,Auburn,SS,0.31,0.391,0.634,1.025,53,170,145,23,45,15,1,10,42,1,20,22,1,0
0,Aubrie Lisenby,Auburn,C,0.269,0.353,0.385,0.738,49,120,104,14,28,6,0,2,18,1,13,13,1,0
0,Jessie Blaine,Auburn,DP,0.285,0.393,0.547,0.94,54,164,137,27,39,5,2,9,37,0,25,21,3,2
0,Bri Ellis,Auburn,1B,0.302,0.378,0.772,1.15,56,172,149,32,45,8,1,20,49,7,13,23,2,0
0,Kylie Campbell,Austin Peay,DP,0.338,0.402,0.444,0.846,53,173,151,14,51,7,0,3,28,0,17,10,1,0
0,Chloe Collins,Bellarmine,1B,0.266,0.347,0.477,0.824,43,124,109,8,29,5,0,6,17,1,13,20,0,0
0,Baie Ensio,Belmont,LF,0.306,0.363,0.328,0.691,50,152,134,30,41,3,0,0,13,3,9,23,12,5
0,Emily Cockrill,Belmont,3B,0.275,0.302,0.38,0.682,49,150,142,27,39,7,1,2,26,0,6,23,14,2
0,Emma Barnes,Belmont,RF,0.291,0.341,0.316,0.657,42,130,117,19,34,1,1,0,17,0,10,15,7,1
0,Joslynn Davis,Bethune-Cookman,CF,0.267,0.349,0.281,0.63,50,173,146,21,39,2,0,0,9,1,18,24,6,2
0,Julissa Gomez,Bethune-Cookman,C,0.211,0.268,0.228,0.496,48,123,114,4,24,2,0,0,7,1,8,22,3,0
0,Desirae Martinez,Bethune-Cookman,2B,0.262,0.292,0.303,0.596,50,155,145,8,38,6,0,0,23,4,3,10,0,0
0,Shania Owens,Bethune-Cookman,3B,0.189,0.278,0.211,0.488,44,115,95,8,18,0,1,0,6,4,8,28,6,3
0,Briana Paysinger,Bethune-Cookman,1B,0.238,0.312,0.287,0.599,44,141,122,12,29,3,0,1,23,4,11,12,3,3
0,Sarah Rende,Binghamton,CF,0.282,0.408,0.505,0.913,44,130,103,28,29,3,1,6,24,2,22,29,4,3
0,Alayna Harbaugh,Binghamton,LF,0.306,0.394,0.347,0.741,46,170,147,27,45,4,1,0,11,1,21,23,19,5
0,Darien McDonough,Boston College,RF,0.22,0.271,0.349,0.62,40,118,109,13,24,2,0,4,16,0,8,36,1,0
0,Hannah Slike,Boston College,C,0.305,0.345,0.494,0.839,47,165,154,21,47,13,2,4,23,3,7,17,3,1
0,Bailey Sample,Bowling Green,SS,0.229,0.341,0.366,0.707,53,183,153,24,35,9,0,4,21,11,15,45,5,2
0,Lexi Carver,Bowling Green,2B,0.22,0.37,0.331,0.7,49,154,118,17,26,7,0,2,13,5,23,28,1,0
0,Leah Carey,Brown,CF,0.245,0.355,0.255,0.61,35,112,94,20,23,1,0,0,4,2,14,20,12,1
0,Laurel Moody,Brown,C,0.205,0.319,0.462,0.78,32,91,78,17,16,3,1,5,10,1,12,6,0,1
0,MaKenzie Hilling,Bucknell,C,0.211,0.287,0.294,0.58,40,127,109,8,23,6,0,1,10,0,12,16,1,0
0,Ava Aguilar,Bucknell,LF,0.207,0.261,0.268,0.53,34,88,82,9,17,3,1,0,1,1,5,15,1,0
0,Juliette Basso,Bucknell,SS,0.171,0.227,0.22,0.447,34,88,82,4,14,4,0,0,6,0,6,27,1,0
0,Ella White,Butler,DP,0.273,0.365,0.515,0.881,47,157,132,31,36,11,3,5,29,1,20,28,2,1
0,Ellie Boyer,Butler,3B,0.244,0.358,0.291,0.649,47,158,127,21,31,4,1,0,18,1,22,16,16,6
0,Cieana Curran,CSU Bakersfield,CF,0.22,0.286,0.284,0.57,45,120,109,13,24,1,3,0,7,1,9,35,10,0
0,Shay Fuimaono,CSU Bakersfield,3B,0.235,0.337,0.341,0.678,39,98,85,10,20,4,1,1,9,5,8,25,5,2
0,Savanna Montoya,CSU Bakersfield,RF,0.165,0.259,0.223,0.482,44,119,103,8,17,1,1,1,2,6,7,35,8,0
0,Vinessa Nunez,Cal State Northridge,3B,0.165,0.321,0.211,0.532,50,143,109,14,18,2,0,1,14,8,18,32,1,2
0,Kaylee Escutia,Cal State Northridge,RF,0.288,0.366,0.381,0.747,45,136,118,22,34,6,1,1,13,2,13,26,0,0
0,Mikayla Carman,Cal State Northridge,LF,0.302,0.362,0.365,0.727,50,143,126,23,38,6,1,0,17,0,12,7,2,0
0,Acacia Anders,California,3B,0.315,0.386,0.511,0.897,56,203,178,44,56,9,1,8,28,3,19,20,7,2
0,Alyssa Henault,Campbell,SS,0.226,0.279,0.299,0.578,49,154,137,15,31,8,1,0,19,3,7,19,2,1
0,Savannah White,Campbell,C,0.198,0.317,0.276,0.592,50,141,116,24,23,4,1,1,7,3,18,23,7,2
0,Tyra Parker,Campbell,LF,0.322,0.362,0.397,0.758,50,134,121,24,39,3,3,0,9,0,8,23,18,2
0,Saige Alfaro,Canisius,2B,0.376,0.405,0.44,0.845,48,149,141,27,53,5,2,0,18,0,7,25,12,1
0,Kylie Griffin,Central Arkansas,3B,0.339,0.369,0.387,0.756,58,184,168,21,57,4,2,0,9,1,7,17,5,4
0,Weslin Jones,Charleston Southern,LF,0.291,0.367,0.371,0.738,55,174,151,19,44,6,3,0,10,1,17,32,3,3
0,Gracie Prince,Charleston Southern,C,0.251,0.297,0.395,0.692,55,186,167,20,42,9,0,5,21,1,11,28,1,0
0,Ella Chancey,Charlotte,3B,0.322,0.4,0.572,0.972,58,206,180,36,58,6,3,11,38,3,21,36,4,1
0,Acelynn Sellers,Chattanooga,1B,0.276,0.326,0.436,0.761,55,182,163,24,45,14,0,4,32,3,9,29,2,0
0,Olivia Lipari,Chattanooga,LF,0.277,0.372,0.486,0.857,57,204,173,32,48,6,3,8,28,1,25,21,4,1
0,Presley Williamson,Chattanooga,C,0.224,0.27,0.364,0.634,49,121,107,15,24,6,0,3,10,1,6,16,2,0
0,Sophie Spellman,Cleveland State,SS,0.23,0.256,0.322,0.577,37,96,87,13,20,2,0,2,13,1,2,17,1,3
0,Brooke Albaugh,Cleveland State,3B,0.206,0.26,0.34,0.6,37,107,97,18,20,6,2,1,12,4,3,13,2,0
0,Maddy Jennings,Coastal Carolina,C,0.19,0.344,0.437,0.78,52,157,126,18,24,4,0,9,20,8,22,43,0,0
0,Keirstin Roose,Coastal Carolina,3B,0.236,0.306,0.412,0.718,54,183,165,29,39,5,0,8,21,3,14,25,8,1
0,Meaghan Houk,Colgate,SS,0.211,0.304,0.378,0.682,41,103,90,12,19,5,2,2,7,1,11,38,1,1
0,Jillian Herbst,Colgate,LF,0.363,0.41,0.506,0.917,48,175,160,35,58,9,4,2,20,2,11,18,1,0
0,Maddie Souza,Columbia,CF,0.25,0.283,0.33,0.613,36,108,100,10,25,3,1,1,6,2,3,16,2,2
0,Cami Neal,Columbia,2B,0.233,0.288,0.274,0.561,29,81,73,4,17,3,0,0,7,2,4,9,0,0
0,Rosie Garcia,Connecticut,3B,0.245,0.361,0.404,0.765,55,180,151,25,37,9,0,5,31,5,23,32,2,0
0,Lexi Hastings,Connecticut,LF,0.318,0.376,0.438,0.814,56,196,176,36,56,10,4,1,26,0,17,43,27,6
0,Emma Antich,Cornell,2B,0.175,0.245,0.289,0.534,33,111,97,10,17,3,1,2,18,0,10,27,3,1
0,Alaana Panu,Dartmouth,LF,0.27,0.348,0.426,0.774,44,141,122,21,33,8,1,3,14,9,6,21,7,0
0,Jenna Brown,Dartmouth,CF,0.241,0.333,0.31,0.644,41,103,87,15,21,3,0,1,7,2,10,18,6,2
0,Leila Hennessy,Dartmouth,1B,0.23,0.252,0.319,0.57,44,141,135,12,31,6,0,2,14,0,4,19,4,0
0,Emma Schutter,Dayton,CF,0.414,0.465,0.48,0.945,46,172,152,26,63,4,0,2,14,0,16,19,23,2
0,Anna Wohlers,DePaul,3B,0.314,0.403,0.588,0.992,53,182,153,30,48,12,3,8,37,6,19,40,1,0
0,Baylee Cosgrove,DePaul,DP,0.253,0.315,0.526,0.841,43,108,95,17,24,6,1,6,26,4,6,27,3,0
0,Chloe Blantz,Delaware,SS,0.135,0.245,0.157,0.402,36,103,89,12,12,2,0,0,7,1,12,14,1,0
0,Dallas Speicher-Ramirez,Delaware State,RF,0.175,0.284,0.222,0.506,29,74,63,6,11,1,1,0,6,1,9,16,2,2
0,Jaiden Lara,Detroit,1B,0.176,0.243,0.309,0.552,33,74,68,7,12,0,0,3,7,1,5,25,0,0
0,Carly Eldredge,Utah Tech,2B,0.364,0.403,0.393,0.796,44,150,140,28,51,4,0,0,15,2,7,17,4,0
0,Lauren Almeida,Utah Tech,SS,0.357,0.444,0.55,0.994,48,153,129,25,46,7,0,6,30,4,17,18,1,1
0,Marisa Rubio,Utah Tech,LF,0.301,0.336,0.345,0.681,39,123,113,17,34,3,1,0,9,0,6,15,7,2
0,Carey Koenig,Drake,3B,0.235,0.35,0.337,0.687,39,118,98,13,23,4,0,2,16,0,18,21,1,0
0,Jackie Masone,Drexel,SS,0.362,0.455,0.585,1.039,40,159,130,38,47,8,0,7,26,1,22,18,4,0
0,Ana Gold,Duke,3B,0.311,0.399,0.637,1.036,51,159,135,38,42,12,1,10,36,6,15,34,13,2
0,Jaylen Prichard,Eastern Illinois,CF,0.32,0.391,0.417,0.808,54,198,175,37,56,9,1,2,23,2,19,36,1,1
0,Maddie Swart,Eastern Illinois,3B,0.261,0.358,0.304,0.663,52,165,138,14,36,3,0,1,17,0,21,20,2,0
0,Kendall Fields,Eastern Illinois,RF,0.229,0.309,0.336,0.645,54,157,131,13,30,5,0,3,24,1,15,22,0,0
0,Riley Dittmar,Eastern Illinois,DP,0.267,0.359,0.375,0.734,50,147,120,28,32,5,1,2,30,1,18,28,8,0
0,Maggie Pertee,Eastern Kentucky,SS,0.256,0.336,0.392,0.728,43,145,125,28,32,4,2,3,14,4,12,19,9,1
0,Charli Warren,Fairfield,LF,0.328,0.396,0.36,0.756,44,150,125,26,41,4,0,0,14,0,14,18,18,2
0,Andreya Flores,Fairleigh Dickinson,C,0.383,0.45,0.574,1.024,46,164,141,10,54,9,0,6,36,7,11,6,2,0
0,Jess DeWitt,Fairleigh Dickinson,2B,0.373,0.402,0.646,1.048,47,170,158,34,59,13,0,10,35,1,8,14,1,0
0,Sabrina Javorsky,Fairleigh Dickinson,C,0.263,0.401,0.407,0.808,44,152,118,24,31,11,0,2,19,2,26,12,4,0
0,Reagan Walsh,Florida,DP,0.268,0.301,0.404,0.705,68,229,213,22,57,11,0,6,49,2,10,27,0,0
0,Kendra Falby,Florida,CF,0.392,0.444,0.493,0.937,68,243,217,63,85,7,3,3,26,1,21,44,36,5
0,Olivia Peterson,Florida Atlantic,C,0.19,0.25,0.341,0.591,49,140,126,10,24,8,1,3,20,1,9,34,2,2
0,Taylor Warne,Fort Wayne,LF,0.189,0.283,0.189,0.472,47,122,106,8,20,0,0,0,1,0,14,38,4,1
0,Taryn Jenkins,Fort Wayne,SS,0.219,0.346,0.352,0.699,46,133,105,11,23,5,0,3,9,1,20,32,10,2
0,Thais Uyema,Fort Wayne,3B,0.233,0.348,0.284,0.632,49,147,116,13,27,4,1,0,7,9,12,23,5,1
0,Brooke Wintlend,Fort Wayne,1B,0.252,0.328,0.515,0.842,41,116,103,14,26,6,0,7,20,1,11,25,0,1
0,Sonia Solis,Fort Wayne,RF,0.245,0.336,0.373,0.709,40,119,102,11,25,7,0,2,24,0,15,30,3,2
0,Alex Rose Molinar,Furman,SS,0.253,0.287,0.322,0.609,53,166,146,17,37,6,2,0,19,0,8,19,4,0
0,Araceli Pesqueira,Gardner-Webb,3B,0.349,0.444,0.457,0.901,44,151,129,13,45,12,1,0,14,6,16,17,1,3
0,Lyndi Rae Davis,Georgia,C,0.339,0.431,0.483,0.914,48,137,118,15,40,11,0,2,27,1,18,25,0,0
0,Jackie Gonzalez,Georgia State,2B,0.136,0.2,0.182,0.382,43,100,88,10,12,1,0,1,6,4,3,20,5,0
0,Ella Edgmon,Georgia Tech,CF,0.238,0.351,0.3,0.651,54,160,130,25,31,3,1,1,27,6,17,21,13,2
0,Deija Russell,Grambling,RF,0.299,0.336,0.394,0.729,42,140,127,22,38,5,2,1,17,0,8,22,6,1
0,Kaytlyn Moore,Grambling,LF,0.27,0.391,0.288,0.679,43,136,111,27,30,2,0,0,6,3,19,10,16,3
0,Hannah Burnett,Grand Canyon,DP,0.36,0.417,0.404,0.821,51,130,114,24,41,3,1,0,9,2,10,15,21,3
0,Olivia Wolk,Hartford,CF,0.198,0.219,0.328,0.547,46,142,131,18,26,5,0,4,16,0,4,28,6,1
0,Izabella Martinez,Hawaii,C,0.254,0.328,0.263,0.591,41,133,118,11,30,1,0,0,14,4,9,13,1,0
0,Haylie Savage,Houston Christian,3B,0.278,0.331,0.424,0.755,48,161,144,15,40,10,1,3,20,2,10,26,0,0
0,Lealani Ricks,Howard,2B,0.338,0.419,0.392,0.811,47,152,130,44,44,3,2,0,13,0,18,17,9,2
0,Alyssa Vasquez,Howard,C,0.373,0.41,0.609,1.019,53,176,161,30,60,17,0,7,47,1,10,10,3,0
0,Payton Quinonez,Howard,CF,0.314,0.344,0.337,0.682,43,91,86,18,27,2,0,0,10,0,4,11,11,1
0,Kendal Calvert,IUPUI,RF,0.308,0.386,0.368,0.754,39,135,117,20,36,3,2,0,5,2,13,37,14,3
0,Brook Richards,Idaho State,3B,0.265,0.372,0.333,0.705,50,164,132,24,35,7,1,0,16,3,20,35,6,1
0,Piper Tago,Idaho State,3B,0.232,0.327,0.374,0.701,42,114,99,8,23,5,0,3,10,7,7,18,1,0
